====================================================================================================
records/skills/itemskillsgdx1/pets/itempet_deathstalker_a01.dbr   owners= ['gdx1']   found= True
   Class                                        'PetPlayerScaling'
  CONST  spearEmoteAnimSpeed2                     1.0
  CONST  spearEmoteAnimSpeed3                     1.0
  CONST  spearEmoteAnimWeight1                    100.0
  CONST  spearEmoteAnimWeight2                    100.0
  CONST  spearEmoteAnimWeight3                    100.0
  CONST  spearFidgetAnimSpeed1                    1.0
  CONST  spearFidgetAnimSpeed2                    1.0
  CONST  spearFidgetAnimSpeed3                    1.0
  CONST  spearFidgetAnimWeight1                   100.0
  CONST  spearFidgetAnimWeight2                   100.0
  CONST  spearFidgetAnimWeight3                   100.0
  CONST  spearFleeAnimSpeed1                      1.0
  CONST  spearFleeAnimSpeed2                      1.0
  CONST  spearFleeAnimSpeed3                      1.0
  CONST  spearFleeAnimWeight1                     100.0
  CONST  spearFleeAnimWeight2                     100.0
  CONST  spearFleeAnimWeight3                     100.0
  CONST  spearIdleTranAnimSpeed                   1.0
  CONST  spearLongIdleAnimSpeed                   1.0
  CONST  spearPassItemAnimSpeed                   1.0
  CONST  spearPickupAnimSpeed                     1.0
  CONST  spearRallyAnimSpeed1                     1.0
  CONST  spearRallyAnimSpeed2                     1.0
  CONST  spearRallyAnimSpeed3                     1.0
  CONST  spearRallyAnimWeight1                    100.0
  CONST  spearRallyAnimWeight2                    100.0
  CONST  spearRallyAnimWeight3                    100.0
  CONST  spearRespawnAnimSpeed                    1.0
  CONST  spearRunAnimSpeed                        1.0
  CONST  spearSpawnAnimSpeed                      1.0
  CONST  spearSpecialAnimSpeed1                   1.0
  CONST  spearSpecialAnimSpeed10                  1.0
  CONST  spearSpecialAnimSpeed11                  1.0
  CONST  spearSpecialAnimSpeed12                  1.0
  CONST  spearSpecialAnimSpeed13                  1.0
  CONST  spearSpecialAnimSpeed14                  1.0
  CONST  spearSpecialAnimSpeed15                  1.0
  CONST  spearSpecialAnimSpeed2                   1.0
  CONST  spearSpecialAnimSpeed3                   1.0
  CONST  spearSpecialAnimSpeed4                   1.0
  CONST  spearSpecialAnimSpeed5                   1.0
  CONST  spearSpecialAnimSpeed6                   1.0
  CONST  spearSpecialAnimSpeed7                   1.0
  CONST  spearSpecialAnimSpeed8                   1.0
  CONST  spearSpecialAnimSpeed9                   1.0
  CONST  spearSpellAttackAnimSpeed                1.0
  CONST  spearStunAnimSpeed                       1.0
  CONST  spearWaitingAnimSpeed1                   1.0
  CONST  spearWaitingAnimSpeed2                   1.0
  CONST  spearWaitingAnimSpeed3                   1.0
  CONST  spearWaitingAnimWeight1                  100.0
  CONST  spearWaitingAnimWeight2                  100.0
  CONST  spearWaitingAnimWeight3                  100.0
  CONST  spearWalkAnimSpeed                       1.0
  CONST  specialAttack2Chance                     100.0
  CONST  specialAttack2Delay                      4.0
  CONST  specialAttack2Range                      'ShortRange'
  CONST  specialAttack2Timeout                    1.0
  CONST  specialAttackChance                      100.0
  CONST  specialAttackDelay                       6.0
  CONST  specialAttackRange                       'ShortRange'
  CONST  specialAttackSound1Chance                100.0
  CONST  specialAttackSound2Chance                100.0
  CONST  specialAttackSound3Chance                100.0
  CONST  specialAttackSound4Chance                100.0
  CONST  specialAttackTimeout                     3.0
  CONST  splashSound                              'records/sounds/objects/loot/spak_itemdropwaterplunklg.dbr'
  CONST  staffAlertAnimSpeed1                     1.0
  CONST  staffAlertAnimSpeed2                     1.0
  CONST  staffAlertAnimSpeed3                     1.0
  CONST  staffAlertAnimWeight1                    100.0
  CONST  staffAlertAnimWeight2                    100.0
  CONST  staffAlertAnimWeight3                    100.0
  CONST  staffAttackAnimSpeed1                    1.0
  CONST  staffAttackAnimSpeed2                    1.0
  CONST  staffAttackAnimSpeed3                    1.0
  CONST  staffAttackAnimWeight1                   100.0
  CONST  staffAttackAnimWeight2                   100.0
  CONST  staffAttackAnimWeight3                   100.0
  CONST  staffAttackIdleAnimSpeed                 1.0
  CONST  staffAttackIdleAnimSpeed2                1.0
  CONST  staffAttackIdleAnimSpeed3                1.0
  CONST  staffAttackIdleAnimSpeed4                1.0
  CONST  staffAttackIdleAnimSpeed5                1.0
  CONST  staffAttackIdleAnimWeight2               100.0
  CONST  staffAttackIdleAnimWeight3               100.0
  CONST  staffAttackIdleAnimWeight4               100.0
  CONST  staffAttackIdleAnimWeight5               100.0
  CONST  staffBuffOtherAnimSpeed1                 1.0
  CONST  staffBuffOtherAnimSpeed2                 1.0
  CONST  staffBuffOtherAnimSpeed3                 1.0
  CONST  staffBuffOtherAnimWeight1                100.0
  CONST  staffBuffOtherAnimWeight2                100.0
  CONST  staffBuffOtherAnimWeight3                100.0
  CONST  staffBuffSelfAnimSpeed1                  1.0
  CONST  staffBuffSelfAnimSpeed2                  1.0
  CONST  staffBuffSelfAnimSpeed3                  1.0
  CONST  staffBuffSelfAnimWeight1                 100.0
  CONST  staffBuffSelfAnimWeight2                 100.0
  CONST  staffBuffSelfAnimWeight3                 100.0
  CONST  staffChatAnimSpeed                       1.0
  CONST  staffCriticalHitAnimSpeed                1.0
  CONST  staffDieAnimSpeed1                       1.0
  CONST  staffDieAnimSpeed2                       1.0
  CONST  staffDieAnimSpeed3                       1.0
  CONST  staffDieAnimWeight1                      100.0
  CONST  staffDieAnimWeight2                      100.0
  CONST  staffDieAnimWeight3                      100.0
  CONST  staffEmoteAnimSpeed1                     1.0
  CONST  staffEmoteAnimSpeed2                     1.0
  CONST  staffEmoteAnimSpeed3                     1.0
  CONST  staffEmoteAnimWeight1                    100.0
  CONST  staffEmoteAnimWeight2                    100.0
  CONST  staffEmoteAnimWeight3                    100.0
  CONST  staffFidgetAnimSpeed1                    1.0
  CONST  staffFidgetAnimSpeed2                    1.0
  CONST  staffFidgetAnimSpeed3                    1.0
  CONST  staffFidgetAnimWeight1                   100.0
  CONST  staffFidgetAnimWeight2                   100.0
  CONST  staffFidgetAnimWeight3                   100.0
  CONST  staffFleeAnimSpeed1                      1.0
  CONST  staffFleeAnimSpeed2                      1.0
  CONST  staffFleeAnimSpeed3                      1.0
  CONST  staffFleeAnimWeight1                     100.0
  CONST  staffFleeAnimWeight2                     100.0
  CONST  staffFleeAnimWeight3                     100.0
  CONST  staffIdleTranAnimSpeed                   1.0
  CONST  staffLongIdleAnimSpeed                   1.0
  CONST  staffPassItemAnimSpeed                   1.0
  CONST  staffPickupAnimSpeed                     1.0
  CONST  staffRallyAnimSpeed1                     1.0
  CONST  staffRallyAnimSpeed2                     1.0
  CONST  staffRallyAnimSpeed3                     1.0
  CONST  staffRallyAnimWeight1                    100.0
  CONST  staffRallyAnimWeight2                    100.0
  CONST  staffRallyAnimWeight3                    100.0
  CONST  staffRespawnAnimSpeed                    1.0
  CONST  staffRunAnimSpeed                        1.0
  CONST  staffSpawnAnimSpeed                      1.0
  CONST  staffSpecialAnimSpeed1                   1.0
  CONST  staffSpecialAnimSpeed10                  1.0
  CONST  staffSpecialAnimSpeed2                   1.0
  CONST  staffSpecialAnimSpeed3                   1.0
  CONST  staffSpecialAnimSpeed4                   1.0
  CONST  staffSpecialAnimSpeed5                   1.0
  CONST  staffSpecialAnimSpeed6                   1.0
  CONST  staffSpecialAnimSpeed7                   1.0
  CONST  staffSpecialAnimSpeed8                   1.0
  CONST  staffSpecialAnimSpeed9                   1.0
  CONST  staffSpellAttackAnimSpeed                1.0
  CONST  staffStunAnimSpeed                       1.0
  CONST  staffWaitingAnimSpeed1                   1.0
  CONST  staffWaitingAnimSpeed2                   1.0
  CONST  staffWaitingAnimSpeed3                   1.0
  CONST  staffWaitingAnimWeight1                  100.0
  CONST  staffWaitingAnimWeight2                  100.0
  CONST  staffWaitingAnimWeight3                  100.0
  CONST  staffWalkAnimSpeed                       1.0
  CONST  startVisible                             True
  CONST  stunResistanceInc                        0.0
  CONST  stunSound                                'records/sounds/enemies/vocalizations/spak_wraithstun.dbr'
  CONST  swipeSound                               'records/sounds/enemies/combatbasic/spak_swipe_generic01.dbr'
  CONST  targetable                               False
  CONST  templateName                             'database/templates/petplayerscaling.tpl'
  CONST  triggerBoundingVolumes                   False
  CONST  unarmedAlertAnimSpeed1                   1.0
  CONST  unarmedAlertAnimSpeed2                   1.0
  CONST  unarmedAlertAnimSpeed3                   1.0
  CONST  unarmedAlertAnimWeight1                  100.0
  CONST  unarmedAlertAnimWeight2                  100.0
  CONST  unarmedAlertAnimWeight3                  100.0
  CONST  unarmedAttTurnRight90AnimSpeed           1.0
  CONST  unarmedAttackAnimSpeed1                  1.0
  CONST  unarmedAttackAnimSpeed2                  1.0
  CONST  unarmedAttackAnimSpeed3                  1.0
  CONST  unarmedAttackAnimWeight1                 100.0
  CONST  unarmedAttackAnimWeight2                 100.0
  CONST  unarmedAttackAnimWeight3                 100.0
  CONST  unarmedAttackIdleAnimSpeed               1.0
  CONST  unarmedBuffOtherAnimSpeed1               1.0
  CONST  unarmedBuffOtherAnimWeight1              100.0
  CONST  unarmedBuffSelfAnimSpeed1                1.0
  CONST  unarmedBuffSelfAnimWeight1               100.0
  CONST  unarmedChannelAnimSpeed                  1.0
  CONST  unarmedChannelEndAnimSpeed               1.0
  CONST  unarmedChannelStartAnimSpeed             1.0
  CONST  unarmedChatAnimSpeed                     1.0
  CONST  unarmedCriticalHitAnimSpeed              1.0
  CONST  unarmedDieAnimSpeed1                     1.0
  CONST  unarmedDieAnimSpeed2                     1.0
  CONST  unarmedDieAnimSpeed3                     1.0
  CONST  unarmedDieAnimWeight1                    100.0
  CONST  unarmedDieAnimWeight2                    100.0
  CONST  unarmedDieAnimWeight3                    100.0
  CONST  unarmedEmoteAnimSpeed1                   1.0
  CONST  unarmedEmoteAnimSpeed2                   1.0
  CONST  unarmedEmoteAnimSpeed3                   1.0
  CONST  unarmedEmoteAnimWeight1                  100.0
  CONST  unarmedEmoteAnimWeight2                  100.0
  CONST  unarmedEmoteAnimWeight3                  100.0
  CONST  unarmedFidgetAnimSpeed1                  1.0
  CONST  unarmedFidgetAnimSpeed2                  1.0
  CONST  unarmedFidgetAnimSpeed3                  1.0
  CONST  unarmedFidgetAnimWeight1                 100.0
  CONST  unarmedFidgetAnimWeight2                 100.0
  CONST  unarmedFidgetAnimWeight3                 100.0
  CONST  unarmedFleeAnimSpeed1                    1.0
  CONST  unarmedFleeAnimSpeed2                    1.0
  CONST  unarmedFleeAnimSpeed3                    1.0
  CONST  unarmedFleeAnimWeight1                   100.0
  CONST  unarmedFleeAnimWeight2                   100.0
  CONST  unarmedFleeAnimWeight3                   100.0
  CONST  unarmedGetUpFaceDownAnimSpeed            1.0
  CONST  unarmedGetUpFaceUpAnimSpeed              1.0
  CONST  unarmedIdleTranAnimSpeed                 1.0
  CONST  unarmedLongIdleAnimSpeed                 1.0
  CONST  unarmedPassItemAnimSpeed                 1.0
  CONST  unarmedPickupAnimSpeed                   1.0
  CONST  unarmedRallyAnimSpeed1                   1.0
  CONST  unarmedRallyAnimSpeed2                   1.0
  CONST  unarmedRallyAnimSpeed3                   1.0
  CONST  unarmedRallyAnimWeight1                  100.0
  CONST  unarmedRallyAnimWeight2                  100.0
  CONST  unarmedRallyAnimWeight3                  100.0
  CONST  unarmedRespawnAnimSpeed                  1.0
  CONST  unarmedRunAnimSpeed                      1.0
  CONST  unarmedSpawnAnimSpeed                    1.0
  CONST  unarmedSpecialAnimSpeed1                 1.0
  CONST  unarmedSpecialAnimSpeed10                1.0
  CONST  unarmedSpecialAnimSpeed2                 1.0
  CONST  unarmedSpecialAnimSpeed3                 1.0
  CONST  unarmedSpecialAnimSpeed4                 1.0
  CONST  unarmedSpecialAnimSpeed5                 1.0
  CONST  unarmedSpecialAnimSpeed6                 1.0
  CONST  unarmedSpecialAnimSpeed7                 1.0
  CONST  unarmedSpecialAnimSpeed8                 1.0
  CONST  unarmedSpecialAnimSpeed9                 1.0
  CONST  unarmedSpellAttackAnimSpeed              1.0
  CONST  unarmedStunAnimSpeed                     1.0
  CONST  unarmedTakeHitAnimSpeed                  1.0
  CONST  unarmedWaitingAnimSpeed1                 1.0
