key_group,atlas_key,status,cross_ref,key_completeness,cell_members,cell_tier_span,cell_games,cell_neg,rank_in_cell,representative,source,cell_id,kit_id,folk_name,corpus,game,tier,canon_tier,negative,flags,lineage,gx,proxy,geo,commit,econ,mob,elem_p,avg_conf,spend_stratum,basin,meta,power_rating,eras,prov,mechanics_status,blocking_mechanics,mech_note
_DMSSI-MNDT-AM-__-~~,_DMSSI-MNDT-AM-__-~~,,,10,1,T2,1,0,1,True,canon,SOLO|SINGLE|INST×GX-14,hades1-beowulf-cast,Beowulf Cast Build,hades,hades1,T2,deep,False,narrow-scope,,GX-14 GX-10,solo,single,instant,finite-ammo-retrieve,med,n/a,0.7,,,,,hades1-2020,kb,blocked-new,lodge/retrieve ammo economy + return-path solver,"The bloodstone becomes AMMUNITION YOU LODGE IN THE ENEMY — Beowulf loads the cast INTO the shield swing, the stone sticks in the target tick"
_DMSSI-PLDM-SP-__-~~,_DMSSI-PLDM-SP-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|LARGE|INST×econ:spend,vs-vlad-dracula,Vlad Tepes Dracula,vs,vs,T3,moderate,False,,,,solo,large-AOE,instant,unlock-trophy,player-verb,n/a,0.6,,,,,vs-dlc-era;vs-1.13-14-2025+,vv,have-core,direct-hit instant verbs native,The Castlevania DLC's hidden lord — a secret-unlock character current lists rank among the game's best; the crossover stratum's power ceilin
_DMSSI-PLMM-DR-__-~~,_DMSSI-PLMM-DR-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|LARGE|INST×econ:draft,hot-norseman-frost-avalanche,Frost Avalanche Norseman,hot,hot,T3,deep,False,,,,solo,large-AOE,instant,offer-pool-hygiene,player-verb,n/a,0.82,,,,,hot-1.0-2024;hot-1.1-2026,fw,have-core,direct-hit instant verbs native,"Skip every other ability and hunt ONLY Frost Avalanche upgrades — the character guide's explicit advice, because off-build abilities pollute"
_DMSSI-PSMM-SP-__-~~,_DMSSI-PSMM-SP-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-15,vs-out-of-bounds-freeze,Out of Bounds freeze build,vs,vs,T3,moderate,False,,,GX-15,solo,small-AOE,instant,arcana-authored-stack,player-verb,n/a,0.78,,,,,vs-1.13-14-2025+,sg,partial,element-application addendum covers hybrid caps — status-gate ops verify,"The Out of Bounds arcana makes FREEZE trigger explosions — weapons that merely chill become detonators, an arcana rewiring a control status "
_MHFSI-KNMD-SP-__-~~,_MHFSI-KNMD-SP-__-~~,,,10,1,T2,1,0,1,True,canon,SOLO|SINGLE|INST×GX-01,hades1-athena-dash,Athena Divine Dash Core,hades,hades1,T2,deep,False,narrow-scope,,GX-01,solo,single,instant,universal-verb-modded,skill-IS-movement,n/a,0.72,,,,,hades1-2020,kb,partial,dash/blink verb — sim support verify; deflect riders new,"The dash DEFLECTS — the universal movement verb becomes the defense, the counterattack, and the build axis all at once, and 'take Athena das"
_MHFSI-PSDM-RC-__-~~,_MHFSI-PSDM-RC-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-17,vs-bloody-tear,Bloody Tear (Whip evo),vs,vs,T3,deep,False,,genre/whip,GX-17,solo,small-AOE,instant,evolution-recipe,player-verb,n/a,0.82,,,,,vs-1.0-2022;vs-dlc-era;vs-1.13-14-2025+,sg;cg;eg,have-core,battle-sim auto-aim native,Whip plus Hollow Heart becomes the lash that HEALS ON HIT — the genre anchor's founding evolution and the Belmont inheritance made mechanica
_MHFSI-PSDM-RS-__-~~,_MHFSI-PSDM-RS-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-05,hot-cleric-radiant,Radiant Aura Cleric,hot,hot,T3,moderate,False,,,GX-05,solo,small-AOE,instant,aura-passive,player-verb,n/a,0.87,,,,,hot-1.0-2024;hot-1.1-2026,pg;kb,partial,reservation/aura toggles — loot-operator extension,The holy body-aura build — Radiant Aura's passive halo grinding everything that steps into arm's reach while heals keep the wall standing; t
_MHFSI-PSDM-SP-__-~~,_MHFSI-PSDM-SP-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×econ:spend,hot-swordsman,Swordsman (starter slash),hot,hot,T3,moderate,False,,,,solo,small-AOE,instant,single-axis-scaling,player-verb,n/a,0.87,,,,,hot-ea-2023;hot-1.0-2024,fw;kb,have-core,direct-hit instant verbs native,The frontal slash-arc default everyone's first run uses — the Diablo-1-warrior homage whose whole identity is teaching the movement-is-every
_MHFSI-PSMM-RC-__-~~,_MHFSI-PSMM-RC-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-09,vs-unholy-vespers,Unholy Vespers (King Bible evo),vs,vs,T3,deep,False,,,GX-09,solo,small-AOE,instant,evolution-recipe,player-verb,n/a,0.87,,,,,vs-1.0-2022;vs-1.13-14-2025+,sg;kb,designed-addendum,rotational/orbital substrate addendum — build pending,"Bibles ORBIT the body permanently after evolution — the ring never closes, the wall never drops; the body-orbit archetype at genre saturatio"
_MHFSI-PSMM-RS-__-~~,_MHFSI-PSMM-RS-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-05,vs-soul-eater,Soul Eater (Garlic evo),vs,vs,T3,deep,False,,,GX-05,solo,small-AOE,instant,aura-passive,player-verb,n/a,0.87,,,,,vs-1.0-2022,eg;kb,partial,reservation/aura toggles — loot-operator extension,The garlic aura — a body-hugging damage shell that carries the first twenty minutes and famously COLLAPSES in the last ten; the genre's cano
_MHSSI-KSDD-SP-__-~~,_MHSSI-KSDD-SP-__-~~,,,10,1,T2,1,0,1,True,canon,SOLO|SMALL|INST×GX-01,hades1-merciful-end,Merciful End (Ares+Athena duo),hades,hades1,T2,deep,False,narrow-scope,,GX-01 GX-03,solo,small-AOE,instant,pair-grain-capstone,skill-IS-movement,n/a,0.67,,,,,hades1-2020,kb,blocked-new,union/recipe evolution system (pair-grain authoring),"Deflect TRIGGERS Doom instantly — Athena's deflect verb detonates Ares' delayed curse on contact, collapsing the wait out of the tag-then-pa"
_MHSSI-PSDM-RC-__-~~,_MHSSI-PSDM-RC-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×econ:recipe,vs-fuwalafuwaloo,Fuwalafuwaloo (Vento Sacro+Bloody Tear union),vs,vs,T3,moderate,False,,,,solo,small-AOE,instant,union-recipe-recursive,player-verb,n/a,0.83,,,,,vs-dlc-era;vs-1.13-14-2025+,sg;kb,blocked-new,union/recipe evolution system (pair-grain authoring),An EVOLVED weapon unions with a base weapon — Bloody Tear plus Vento Sacro fuses into whirlwind slashes with crit-explosions; the union gram
_MHSSI-PSDT-DR-__-~~,_MHSSI-PSDT-DR-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×econ:draft,vs-queen-sigma,Queen Sigma,vs,vs,T3,deep,False,,,,solo,small-AOE,instant,pre-converged-draft,player-verb,n/a,0.8,,,,,vs-dlc-era;vs-1.13-14-2025+,cg;vv,have-core,direct-hit instant verbs native,"The 100%-completion reward — Victory Sword start, +1% Might AND Growth per level, 333 health; the character as post-game trophy whose whole "
_MHVSI-MSDM-SW-LI-~~,_MHVSI-MSDM-SW-LI-~~,,,11,1,T1,1,0,1,True,canon,SOLO|SMALL|INST×GX-07,poe2-gemling-stacker,Gemling Attribute Stacker,poe2,poe2,T1,deep,False,,,GX-07,solo,small-AOE,instant,stat-is-the-weapon,med,lightning,0.68,,,,,0.1;0.2-dawn;0.3-edict;0.4;0.5-ancients,kb;aoe,blocked-new,thorns/stat-retaliation channel,"The ascendancy monetizes RAW ATTRIBUTES — every point of all three stats feeds damage and quality scaling, making gear a pure stat-density h"
_MLSSW-_SD_-SP-FI-~~,_MLSSW-_SD_-SP-FI-~~,,,9,1,T2,1,0,1,True,canon,SOLO|SMALL|WIND×GX-03,hades2-hephaestus-blast,Hephaestus Blast Core,hades,hades2,T2,deep,False,narrow-scope,,GX-03,solo,small-AOE,wind-up,tag-bank-payout,n/a,fire,0.63,,,,,hades2-1.0-2025;hades2-post1.0-2026,ct;sb,blocked-new,mark/tag ledger + consume-trigger operators,"Hits arm DELAYED EXPLOSIONS — massive blast payloads that detonate after a beat, rewarding slow heavy verbs; the sequel's new god ships the "
_MMFLI-PSDM-SU-__-~~,_MMFLI-PSDM-SU-__-~~,,,10,1,T3,1,0,1,True,canon,LIGHT|SMALL|INST×GX-11,hot-spirit-warrior,Spirit Warrior,hot,hot,T3,moderate,False,,,GX-11,light,small-AOE,instant,uptime-passive,player-verb,n/a,0.82,,,,,hot-1.0-2024,kb,partial,echo/clone actors — troop-command adjacent,A phantom blade-wielder swinging alongside you — the ghost-proxy strand where a second silhouette fights your fight; the ancestral-shade fam
_MMFSI-MSDG-SC-__-~~,_MMFSI-MSDG-SC-__-~~,,,10,1,T2,1,0,1,True,canon,SOLO|SMALL|INST×GX-06,hades1-aspect-guan-yu,Aspect of Guan Yu Spear,hades,hades1,T2,moderate,False,narrow-scope,,GX-06,solo,small-AOE,instant,self-cost-contract,med,n/a,0.63,,,,,hades1-2020,kb,blocked-new,self-cost contract operators,The aspect CUTS YOUR MAX HEALTH for a life-drinking spin-special — power purchased with your own bar before the run even starts; self-cost a
_MMFSI-PSDM-SU-__-~~,_MMFSI-PSDM-SU-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-09,hot-astronomer-orbs,Astronomer's Orbs,hot,hot,T3,moderate,False,,,GX-09,solo,small-AOE,instant,uptime-passive,player-verb,n/a,0.85,,,,,hot-1.0-2024,kb,designed-addendum,rotational/orbital substrate addendum — build pending,Celestial orbs circling the body in slow orbital shells — the second GX-09 member in the same small roster; orbit as this genre's default de
_MMFSI-PSDT-SW-__-~~,_MMFSI-PSDT-SW-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-07,hot-shieldmaiden-block,Block-Stack Shieldmaiden,hot,hot,T3,deep,False,,,GX-07,solo,small-AOE,instant,stat-threshold-payoff,player-verb,n/a,0.85,,,,,hot-1.0-2024;hot-1.1-2026,sf-hot,blocked-new,thorns/stat-retaliation channel,Stack block into the hundreds and let the doubled hammer-splash at level 60 do the clearing — the tank-stat-as-weapon build whose 500+-block
_MMSSW-HNDD-SP-__-~~,_MMSSW-HNDD-SP-__-~~,,,10,1,T2,1,0,1,True,canon,SOLO|SINGLE|WIND×GX-03,hades1-ares-doom,Ares Doom Core,hades,hades1,T2,deep,False,narrow-scope,,GX-03,solo,single,wind-up,tag-bank-payout,high,n/a,0.75,,,,,hades1-2020,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Hit now, damage LATER — Doom tags the target and pays out one delayed burst per application window; the purest delayed-commitment grammar in"
_RHFSI-HCDD-PC-LI-~~,_RHFSI-HCDD-PC-LI-~~,,,11,1,T2,1,0,1,True,canon,SOLO|CHAIN|INST×econ:proc,hades1-zeus-chain,Zeus Chain-Lightning Core,hades,hades1,T2,deep,False,narrow-scope,,,solo,chain,instant,flat-proc-per-hit,high,lightning,0.8,,,,,hades1-2020,kb,have-core,direct-hit instant verbs native,Every hit forks lightning through the pack — Zeus converts single-target verbs into crowd verbs without changing the button; the additive-da
_RHFSI-HNDD-AM-__-~~,_RHFSI-HNDD-AM-__-~~,,,10,1,T2,1,0,1,True,canon,SOLO|SINGLE|INST×GX-03,hades1-aspect-chiron,Aspect of Chiron Bow,hades,hades1,T2,deep,False,narrow-scope,,GX-03,solo,single,instant,mark-consume,high,n/a,0.73,,,,,hades1-2020,kb,blocked-new,mark/tag ledger + consume-trigger operators,"Attack MARKS the target — then every special arrow SEEKS the mark automatically; aim once, unload blind. Mark-and-consume as a weapon's enti"
_RHFSI-PCDD-RC-__-~~,_RHFSI-PCDD-RC-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|CHAIN|INST×econ:recipe,vs-runetracer-no-future,No Future (Runetracer evo),vs,vs,T3,moderate,False,,,,solo,chain,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022,kb,have-core,direct-hit instant verbs native,"The bouncing rune that EXPLODES on every ricochet after evolution — wall-bounce geometry weaponized, the carom archetype's survivor-like ent"
_RHFSI-PMDM-SP-__-~~,_RHFSI-PMDM-SP-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|MULTI|INST×GX-09,vs-phieraggi,Phieraggi (guns union),vs,vs,T3,deep,False,,,GX-09,solo,multi-spawn,instant,revive-stock-as-power,player-verb,n/a,0.83,,,,,vs-1.0-2022;vs-1.13-14-2025+,sg;kb,blocked-new,union/recipe evolution system (pair-grain authoring),"The pistol pair unions into rotating laser fans that SCALE WITH YOUR REVIVES — unspent extra lives convert directly into damage, making deat"
_RHFSI-PNDD-SU-__-~~,_RHFSI-PNDD-SU-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SINGLE|INST×econ:summon,hot-phantom-needles,Phantom Needles,hot,hot,T3,moderate,False,,,,solo,single,instant,uptime-passive,player-verb,n/a,0.83,,,,,hot-1.0-2024,kb,have-core,direct-hit instant verbs native,Spectral needle volleys threading through the horde — the pierce-line filler that stacks quietly under any main; the ability pool's dependab
_RLSSI-PLDM-HV-__-~~,_RLSSI-PLDM-HV-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|LARGE|INST×econ:harvest,vs-gorgeous-moon,Gorgeous Moon (Pentagram evo),vs,vs,T3,deep,False,,,,solo,large-AOE,instant,harvest-verb,player-verb,n/a,0.88,,,,,vs-1.0-2022;vs-1.13-14-2025+,kb,have-core,direct-hit instant verbs native,"Erase the screen AND vacuum every gem on it — the evolved pentagram fuses deletion with harvest, making the pickup economy itself a weapon v"
_RLSSI-PSDD-SU-__-~~,_RLSSI-PSDD-SU-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×econ:summon,hot-meteor-strike,Meteor Strike,hot,hot,T3,moderate,False,,,,solo,small-AOE,instant,uptime-passive,player-verb,n/a,0.83,,,,,hot-1.0-2024,kb,have-core,direct-hit instant verbs native,"Skyfall payloads hammering random impact zones — off-screen artillery in the survivor idiom, the spike-damage slot of the ability pool."
_RMFLC-LLD_-SP-LI-~~,_RMFLC-LLD_-SP-LI-~~,,,10,1,T2,1,0,1,True,canon,LIGHT|LARGE|CHAN×GX-19,hades2-glorious-disaster,Glorious Disaster (Zeus+Apollo duo),hades,hades2,T2,deep,False,narrow-scope,,GX-19,light,large-AOE,channel,pair-grain-capstone,low-while-channeling,lightning,0.6,,,,,hades2-1.0-2025;hades2-post1.0-2026,tt;lr,blocked-new,union/recipe evolution system (pair-grain authoring),Channel Magick INTO the placed cast for repeated lightning strikes — the guides call it 'a boss-shredding turret'; the duo converts a static
_RMFSI-_LM_-SP-CO-~~,_RMFSI-_LM_-SP-CO-~~,,,9,1,T2,1,0,1,True,canon,SOLO|LARGE|INST×GX-15,hades2-hail-storm,Hail Storm (Zeus+Demeter duo),hades,hades2,T2,deep,False,narrow-scope,,GX-15,solo,large-AOE,instant,pair-grain-capstone,n/a,cold,0.5,,,,,hades2-1.0-2025;hades2-post1.0-2026,tt,blocked-new,union/recipe evolution system (pair-grain authoring),"Freeze effects REPEATEDLY TRIGGER lightning bolts — control converted into a damage engine by the pair, the DL-04 kill-loop attached BY the "
_RMSSI-PNDD-RC-__-~~,_RMSSI-PNDD-RC-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SINGLE|INST×econ:recipe,vs-hellfire,Hellfire (Fire Wand evo),vs,vs,T3,moderate,False,,,,solo,single,instant,evolution-recipe,player-verb,n/a,0.83,,,,,vs-1.0-2022,sg;kb,have-core,direct-hit instant verbs native,Piercing fireballs at random elites become a screen-length flame lance stream — the big-hit slot of the base arsenal.
_RMSSI-PSDD-RC-__-~~,_RMSSI-PSDD-RC-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×GX-12,vs-thunder-loop,Thunder Loop (Lightning Ring evo),vs,vs,T3,moderate,False,,,GX-12,solo,small-AOE,instant,evolution-recipe,player-verb,n/a,0.8,,,,,vs-1.0-2022,kb,partial,stochastic ops in loot-operator framework — per-cast roll verify,Random sky-strikes that evolve to hit TWICE per bolt — off-screen artillery you neither aim nor see coming; the pure-random targeting pole o
_RMSSI-PSDD-SP-__-~~,_RMSSI-PSDD-SP-__-~~,,,10,1,T3,1,0,1,True,canon,SOLO|SMALL|INST×econ:spend,hot-landsknecht-grenades,Grenade Landsknecht,hot,hot,T3,deep,False,,,,solo,small-AOE,instant,derived-scaling,player-verb,n/a,0.83,,,,,hot-1.1-2026,fw,have-core,direct-hit instant verbs native,Grenade damage SCALES OFF THE DAMAGE YOUR OTHER PROJECTILES DEAL — the Arquebus feeds the bombs; a derived-scaling structure where one weapo
_R_F__-_M__-SP-__-~~,_R_F__-_M__-SP-__-~~,,,4,1,T2b,1,0,1,True,canon,UNSPEC|MULTI|UNSPEC×econ:spend,ud-multishot-link,Multishot (as LINK rune),undecember,undecember,T2b,deep,False,,,,n/a,multi-spawn,n/a,support-grammar-portable,n/a,n/a,0.42,,kr-trunk,,,ud-launch-2022;ud-s11-forge-2026,pt;gop,verify,no rule matched — Mac pass to classify,"Projectile multiplication shipped as a SUPPORT, not a skill — Multishot is a link rune here, the Greater-Multiple-Projectiles analog slottin"
____L_-_S_M-RS-__-~~,____L_-_S_M-RS-__-~~,open,B7-lite,4,1,RDR,1,0,1,True,roster,LIGHT|SMALL|UNSPEC×GX-09,H1,"Guard Orbital (-lite, no interception)",rdr-roster,rdr-roster,RDR,roster,False,partial-recovered;mac-fill-remaining,,GX-09,light,small-AOE,,reservation,,,0.43,,,,,rdr-part-f-2026-07-11,part-f,designed-addendum,rotational/orbital substrate addendum — build pending,Ships the -lite guard WITHOUT projectile interception (B7 cross-ref); full Interceptor stays benched at B7.
____L_-_S_M-SP-__-~~,____L_-_S_M-SP-__-~~,BLOCKED (v2) — F6 reserve,H1-lite,4,1,RDR,1,0,1,True,bench,LIGHT|SMALL|UNSPEC×GX-09,B7,Ring of Shields / Interceptor (full PoE version),rdr-roster,rdr-roster,RDR,bench,False,bench-verbatim,,GX-09,light,small-AOE,,,,,0.47,,,,,rdr-part-f-2026-07-11,part-f,blocked-new,block_incoming orbital purpose — needs projectile-intercept resolution + walls-adjacent occlusion. H1 ships th,block_incoming orbital purpose — needs projectile-intercept resolution + walls-adjacent occlusion. H1 ships the -lite guard WITHOUT intercep
____SI-P___-SP-__-~~,____SI-P___-SP-__-~~,,,4,1,T3,1,0,1,True,canon,SOLO|UNSPEC|INST×econ:spend,vs-big-trouser,Big Trouser (gold-farm archetype),vs,vs,T3,deep,False,,,,solo,n/a,instant,meta-currency-farm,player-verb,n/a,0.53,,,,,vs-dlc-era;vs-1.13-14-2025+,ax;pg,have-core,direct-hit instant verbs native,The character whose BUILD is the bank — greed scaling and Candybox access make his runs currency engines that empower the whole roster; the 
SYS|big-board-passives,______-____-SP-__-~~,,,1,1,T2b,1,0,1,False,canon,SYS|big-board-passives,ud-zodiac-board,Zodiac Constellation Board,undecember,undecember,T2b,deep,False,,,,n/a,n/a,n/a,big-board-passives,n/a,n/a,0.2,,kr-trunk,,,ud-launch-2022;ud-s11-forge-2026,od;pgm,n/a-system,evidence record — see harvest report,"The passive constellation lattice — attribute core radiating into skill constellations with modifier nodes; the big-board grammar (PoE tree,"
SYS|cooldown-compression,IDHFSI-_SDD-CD-__-~~,,,10,1,T1,1,0,1,False,canon,SYS|cooldown-compression,poe2-temporalis-blink,Temporalis Blink,poe2,poe2,T1,moderate,False,degenerate-famous,,GX-01 GX-17,solo,small-AOE,instant,cooldown-compression,teleport-continuous,n/a,0.68,,,,,0.1;0.2-dawn,kb,n/a-system,evidence record — see harvest report,"Temporalis shaves seconds off ALL skill cooldowns, turning Blink into near-continuous teleportation — the movement-verb degenerate that made"
SYS|eternal-stat-inflation,______-____-SP-__-~~,,,1,1,T3,1,1,1,False,canon,SYS|eternal-stat-inflation,vs-golden-egg-scaling,Golden Egg eternal scaling,vs,vs,T3,deep,True,,,,n/a,n/a,n/a,eternal-stat-inflation,n/a,n/a,0.2,,,,,vs-1.0-2022;vs-1.13-14-2025+,sg,n/a-system,evidence record — see harvest report,Infinite permanent stat eggs that eventually DISSOLVE build identity — the endgame guide's own words: the game is not balanced around Golden
SYS|health-as-reserved-resou,IMHFSI-MSDM-RS-__-~~,,,11,1,T1,1,0,1,False,canon,SYS|health-as-reserved-resou,le-low-life-ward,Low-Life Ward (archetype),le,le,T1,deep,False,,,GX-05 GX-06,solo,small-AOE,instant,health-as-reserved-resource,med,n/a,0.47,,,,,beta-0.8-0.9;1.0-launch;1.2-woven;1.4-omens,eg;kb,n/a-system,evidence record — see harvest report,Exsanguinous and Last Steps DRAIN your health bar and pay ward per point missing — the character lives at a sliver of red under a regenerati
SYS|item-count-multiplier,IRMVSI-MLDM-SP-__-~~,,,11,1,T1,1,0,1,False,canon,SYS|item-count-multiplier,d3-lod-archetype,Legacy of Dreams (setless archetype),d3,d3,T1,deep,False,,,GX-07,solo,large-AOE,instant,item-count-multiplier,med,n/a,0.43,,,,,set-era;late-sets;s39,db;bm3;kb,n/a-system,evidence record — see harvest report,"The ANTI-SET: a gem that pays you a massive multiplier for wearing NO set at all, scaling per ancient legendary — the escape valve D3 had to"
SYS|item-grain-authorship-po,______-____-SP-__-~~,,,1,1,T2b,1,0,1,False,canon,SYS|item-grain-authorship-po,di-essence-transfer,Legendary Essence system,di,di,T2b,deep,False,,,,n/a,n/a,n/a,item-grain-authorship-portable,n/a,n/a,0.2,f2p-viable,,pve,,di-launch-2022;di-5.0-2026,dx;kb,n/a-system,evidence record — see harvest report,Legendary items REWRITE skills and their effects can be EXTRACTED and re-stamped onto new gear — item-grain authorship inherited directly fr
SYS|kr-stratified-ladder,______-____-SP-__-~~,,,1,1,T2b,1,0,1,False,canon,SYS|kr-stratified-ladder,ud-chaos-dungeon-ladder,Chaos Dungeon / Arena ladder (numeric spine),undecember,undecember,T2b,moderate,False,,,,n/a,n/a,n/a,kr-stratified-ladder,n/a,n/a,0.2,,kr-trunk,,,ud-launch-2022;ud-s11-forge-2026,udn;kb,n/a-system,evidence record — see harvest report,"Chaos Dungeon level depth (patch notes reference 165+ monster levels), Eunos Dungeons, Constellation of Time, and Arena — the ratio-scale ca"
SYS|loot-retrievaldraft-lock,_____I-P___-AM-__-~~,,,3,1,T3,1,0,1,False,canon,SYS|loot-retrievaldraft-lock,hot-gear-well-retrieval,Gear/Well retrieval economy (the ARPG bridge),hot,hot,T3,deep,False,,,GX-14,n/a,n/a,instant,loot-retrieval+draft-lock,player-verb,n/a,0.33,,,,,hot-ea-2023;hot-1.0-2024;hot-1.1-2026,pg;sf-hot;kb,n/a-system,evidence record — see harvest report,"REAL ITEMS inside the horde frame — gear with affixes drops mid-run and must be carried to a WELL to be extracted for permanent ownership, p"
SYS|magick-metered-omega,__MSSW-____-MT-__-~~,,,5,1,T2,1,0,1,False,canon,SYS|magick-metered-omega,hades2-omega-magick,Omega/Magick Commitment Grammar,hades,hades2,T2,deep,False,narrow-scope,,GX-05,solo,n/a,wind-up,magick-metered-omega,sprint-integrated,n/a,0.57,,,,,hades2-ea-2024;hades2-1.0-2025;hades2-post1.0-2026,lr;gt2;kb,n/a-system,evidence record — see harvest report,Every verb gains an OMEGA variant — hold to channel a Magick-costed charged version — so the sequel installs wind-up commitment and a reserv
