controller,field,base,crucible,changed
records/controllers/enemy/controller_yeti.dbr,healLeaderHealthPercentage,70,70,0
records/controllers/enemy/controller_yeti.dbr,healAllyHealthPercentage,70,70,0
records/controllers/enemy/controller_yeti.dbr,BuffAllyTargeting,BuffWeakest,BuffWeakest,0
records/controllers/enemy/controller_yeti.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_yeti.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_yeti.dbr,RoamDistance,4.0,2.0,1
records/controllers/enemy/controller_yeti.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_yeti.dbr,MaxTimeBeforeRoam,16000,2000,1
records/controllers/enemy/controller_yeti.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_yeti.dbr,WanderDistance,5.0,0.0,1
records/controllers/enemy/controller_yeti.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_yeti.dbr,ChanceToIdleOnPatrol,0,0,0
records/controllers/enemy/controller_yeti.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_yeti.dbr,MaxPatrolIdleTime,0,5000,1
records/controllers/enemy/controller_yeti.dbr,ChanceToRespondToDistressCall,50,15,1
records/controllers/enemy/controller_yeti.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_yeti.dbr,DistressResponseGroup,Yeti,Aetherial,1
records/controllers/enemy/controller_yeti.dbr,RandomAngerChance,0,0,0
records/controllers/enemy/controller_yeti.dbr,RandomAngerEvaluationTime,0,0,0
records/controllers/enemy/controller_yeti.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_yeti.dbr,DodgeDelay,0,0,0
records/controllers/enemy/controller_yeti.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_yeti.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_yeti.dbr,LeadChance,30;50;80,30;50;80,0
records/controllers/enemy/controller_yeti.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_yeti.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_yeti.dbr,minSwingPause,0.30000001192092896,0.30000001192092896,0
records/controllers/enemy/controller_yeti.dbr,maxSwingPause,0.800000011920929,0.800000011920929,0
records/controllers/enemy/controller_yeti.dbr,ignoreSleepingEnemies,True,True,0
records/controllers/enemy/controller_yeti.dbr,randomEmoteChance,50,0,1
records/controllers/enemy/controller_yeti.dbr,randomEmoteMinTime,6000,6000,0
records/controllers/enemy/controller_yeti.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_yeti.dbr,ignorePetsChance,35,35,0
records/controllers/enemy/controller_yeti.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_yeti.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_yeti.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_yeti.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_yeti.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_yeti.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_yeti.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_yeti.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,enemyTooClose,3.0,0.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,AngerTolerance,0.0,0.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,AttackedAnger,12.0,15.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,AllyAttackedAnger,6.0,8.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,ForgiveRate,1.0,0.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,SightAngerRate,5.0,5.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ProjectileAnger,2.0,5.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,FleeBehavior,FleeOnLowHealth,NeverFlee,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,FleeTime,3000,3000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,maxFleeCount,2,0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,FleeDelay,10000,10000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,FleeChance,30,0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,fleeDistance,10.0,10.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,healLeaderHealthPercentage,80,80,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,healAllyHealthPercentage,80,80,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,MinRoamDistance,3.0,2.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,RoamDistance,5.0,2.0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,MaxTimeBeforeRoam,12000,2000,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,WanderDistance,0.0,0.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ChanceToIdleOnPatrol,75,0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,MaxPatrolIdleTime,1500,5000,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,ChanceToRespondToDistressCall,75,15,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,DistressResponseGroup,Zealot,Aetherial,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,RandomAngerChance,10,10,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,RandomAngerEvaluationTime,3000,3000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,DodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,DodgeDelay,0,0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,DodgeChance,0,0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,MinDodgeDistance,0.0,0.0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,LeadChance,0,0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,minSwingPause,0.6499999761581421,0.6499999761581421,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,maxSwingPause,1.2000000476837158,1.2000000476837158,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,randomEmoteChance,100,0,1
records/controllers/enemy/controller_zealot_meleebasic.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,petAngerTransference,17,17,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zealot_meleebasic.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombieberserker.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_zombieberserker.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombieberserker.dbr,enemyTooClose,5.0,0.0,1
records/controllers/enemy/controller_zombieberserker.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_zombieberserker.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_zombieberserker.dbr,AngerTolerance,3.0,0.0,1
records/controllers/enemy/controller_zombieberserker.dbr,AttackedAnger,8.0,15.0,1
records/controllers/enemy/controller_zombieberserker.dbr,AllyAttackedAnger,4.0,8.0,1
records/controllers/enemy/controller_zombieberserker.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_zombieberserker.dbr,SightAngerRate,3.0,5.0,1
records/controllers/enemy/controller_zombieberserker.dbr,InnerSightAngerRate,12.0,10.0,1
records/controllers/enemy/controller_zombieberserker.dbr,ProjectileAnger,1.0,5.0,1
records/controllers/enemy/controller_zombieberserker.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_zombieberserker.dbr,FleeTime,3000,3000,0
records/controllers/enemy/controller_zombieberserker.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_zombieberserker.dbr,maxFleeCount,3,0,1
records/controllers/enemy/controller_zombieberserker.dbr,FleeDelay,0,0,0
records/controllers/enemy/controller_zombieberserker.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_zombieberserker.dbr,fleeDistance,16.0,16.0,0
records/controllers/enemy/controller_zombieberserker.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_zombieberserker.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_zombieberserker.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_zombieberserker.dbr,MaxPursuitDistance,85.0,125.0,1
records/controllers/enemy/controller_zombieberserker.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_zombieberserker.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_zombieberserker.dbr,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_zombieberserker.dbr,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
records/controllers/enemy/controller_zombieberserker.dbr,healLeaderHealthPercentage,20,20,0
records/controllers/enemy/controller_zombieberserker.dbr,healAllyHealthPercentage,20,20,0
records/controllers/enemy/controller_zombieberserker.dbr,BuffAllyTargeting,BuffStrongest,BuffStrongest,0
records/controllers/enemy/controller_zombieberserker.dbr,RoamBehavior,Roam,Roam,0
records/controllers/enemy/controller_zombieberserker.dbr,MinRoamDistance,2.0,2.0,0
records/controllers/enemy/controller_zombieberserker.dbr,RoamDistance,4.0,2.0,1
records/controllers/enemy/controller_zombieberserker.dbr,MinTimeBeforeRoam,6000,2000,1
records/controllers/enemy/controller_zombieberserker.dbr,MaxTimeBeforeRoam,16000,2000,1
records/controllers/enemy/controller_zombieberserker.dbr,MinWanderDistance,2.0,2.0,0
records/controllers/enemy/controller_zombieberserker.dbr,WanderDistance,4.0,0.0,1
records/controllers/enemy/controller_zombieberserker.dbr,TeleportToLeaderDistance,40.0,40.0,0
records/controllers/enemy/controller_zombieberserker.dbr,ChanceToIdleOnPatrol,0,0,0
records/controllers/enemy/controller_zombieberserker.dbr,MinPatrolIdleTime,0,1000,1
records/controllers/enemy/controller_zombieberserker.dbr,MaxPatrolIdleTime,0,5000,1
records/controllers/enemy/controller_zombieberserker.dbr,ChanceToRespondToDistressCall,100,15,1
records/controllers/enemy/controller_zombieberserker.dbr,DistressResponseBehavior,RespondToSameGroup,RespondToSameGroup,0
records/controllers/enemy/controller_zombieberserker.dbr,DistressResponseGroup,Aetherial,Aetherial,0
records/controllers/enemy/controller_zombieberserker.dbr,RandomAngerChance,10,10,0
records/controllers/enemy/controller_zombieberserker.dbr,RandomAngerEvaluationTime,3000,3000,0
records/controllers/enemy/controller_zombieberserker.dbr,DodgeDistance,3.0,3.0,0
records/controllers/enemy/controller_zombieberserker.dbr,DodgeDelay,3000,3000,0
records/controllers/enemy/controller_zombieberserker.dbr,DodgeChance,50,50,0
records/controllers/enemy/controller_zombieberserker.dbr,MinDodgeDistance,3.0,3.0,0
records/controllers/enemy/controller_zombieberserker.dbr,LeadChance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombieberserker.dbr,RepositionChance,0,0,0
records/controllers/enemy/controller_zombieberserker.dbr,randomRepositionChance,0,0,0
records/controllers/enemy/controller_zombieberserker.dbr,minSwingPause,0.15000000596046448,0.15000000596046448,0
records/controllers/enemy/controller_zombieberserker.dbr,maxSwingPause,0.75,0.75,0
records/controllers/enemy/controller_zombieberserker.dbr,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombieberserker.dbr,randomEmoteChance,100,0,1
records/controllers/enemy/controller_zombieberserker.dbr,randomEmoteMinTime,5000,5000,0
records/controllers/enemy/controller_zombieberserker.dbr,randomEmoteMaxTime,10000,10000,0
records/controllers/enemy/controller_zombieberserker.dbr,ignorePetsChance,0,0,0
records/controllers/enemy/controller_zombieberserker.dbr,ignorePetsInterval,7000,7000,0
records/controllers/enemy/controller_zombieberserker.dbr,petAngerTransference,12,12,0
records/controllers/enemy/controller_zombieberserker.dbr,petTargetLevelRange,1000,1000,0
records/controllers/enemy/controller_zombieberserker.dbr,petTargetLeastAttacked,False,False,0
records/controllers/enemy/controller_zombieberserker.dbr,petTargetGreatestHealth,False,False,0
records/controllers/enemy/controller_zombieberserker.dbr,lootDropAttachPointName,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombieberserker.dbr,lootDropCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombieberserker.dbr,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombiemutanta01.dbr,ViewDistance,15.0,80.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,pathingViewDistance,__ABSENT__,__ABSENT__,0
records/controllers/enemy/controller_zombiemutanta01.dbr,enemyTooClose,5.0,0.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,InnerViewDistance,4.0,12.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,MaxYViewDistance,10.0,20.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,AngerTolerance,1.0,0.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,AttackedAnger,15.0,15.0,0
records/controllers/enemy/controller_zombiemutanta01.dbr,AllyAttackedAnger,4.0,8.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,ForgiveRate,2.0,0.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,SightAngerRate,4.0,5.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,InnerSightAngerRate,10.0,10.0,0
records/controllers/enemy/controller_zombiemutanta01.dbr,ProjectileAnger,2.0,5.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,FleeBehavior,NeverFlee,NeverFlee,0
records/controllers/enemy/controller_zombiemutanta01.dbr,FleeTime,3000,3000,0
records/controllers/enemy/controller_zombiemutanta01.dbr,FleeTarget,AwayFromEnemy,AwayFromEnemy,0
records/controllers/enemy/controller_zombiemutanta01.dbr,maxFleeCount,3,0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,FleeDelay,0,0,0
records/controllers/enemy/controller_zombiemutanta01.dbr,FleeChance,0,0,0
records/controllers/enemy/controller_zombiemutanta01.dbr,fleeDistance,16.0,16.0,0
records/controllers/enemy/controller_zombiemutanta01.dbr,ClearAngerWhenFleeing,False,False,0
records/controllers/enemy/controller_zombiemutanta01.dbr,ResetOriginAfterFleeing,False,False,0
records/controllers/enemy/controller_zombiemutanta01.dbr,PursuitTime,10000,10000,0
records/controllers/enemy/controller_zombiemutanta01.dbr,MaxPursuitDistance,75.0,125.0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,EmoteBeforePursuingChance,20,0,1
records/controllers/enemy/controller_zombiemutanta01.dbr,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,0
