controller,n_monsters,group,field,crucible_value,base_game_value,owner_archive,slot
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode1.arz,0x580
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode1.arz,0x584
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode1.arz,0x585
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,Dying,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,Leader (HIDDEN — not in .tpl),LeaderBehavior,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x360
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,Leader (HIDDEN — not in .tpl),LeaderDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x364
records/controllers/enemy/controller_nemesis_wendigo.dbr,1,Leader (HIDDEN — not in .tpl),MaxFollowers,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x368
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,FleeBehavior,NeverFlee,NeverFlee,SurvivalMode1.arz,0x304
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,FleeTime,0,0,SurvivalMode1.arz,0x310
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,FleeTarget,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x308
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,maxFleeCount,0,0,SurvivalMode1.arz,0x30c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,FleeDelay,0,0,SurvivalMode1.arz,0x314
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,FleeChance,0,0,SurvivalMode1.arz,0x2d8
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,fleeDistance,0.0,0.0,SurvivalMode1.arz,0x318
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,ClearAngerWhenFleeing,False,False,SurvivalMode1.arz,0x31c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Fleeing,ResetOriginAfterFleeing,False,False,SurvivalMode1.arz,0x3a4
records/controllers/enemy/controller_nemesis_yeti.dbr,1,SkillUsage,BuffSelfBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode1.arz,0x324
records/controllers/enemy/controller_nemesis_yeti.dbr,1,SkillUsage,BuffAllyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode1.arz,0x328
records/controllers/enemy/controller_nemesis_yeti.dbr,1,SkillUsage,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode1.arz,0x330
records/controllers/enemy/controller_nemesis_yeti.dbr,1,SkillUsage,healLeaderHealthPercentage,70,70,SurvivalMode1.arz,0x358
records/controllers/enemy/controller_nemesis_yeti.dbr,1,SkillUsage,healAllyHealthPercentage,70,70,SurvivalMode1.arz,0x35c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,SkillUsage,BuffAllyTargeting,BuffStrongest,BuffStrongest,SurvivalMode1.arz,0x32c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,RoamBehavior,Roam,Roam,SurvivalMode1.arz,0x320
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,MinRoamDistance,2.0,3.0,SurvivalMode1.arz,0x39c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,RoamDistance,2.0,5.0,SurvivalMode1.arz,0x374
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,MinTimeBeforeRoam,2000,6000,SurvivalMode1.arz,0x394
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,MaxTimeBeforeRoam,2000,16000,SurvivalMode1.arz,0x398
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,MinWanderDistance,2.0,2.0,SurvivalMode1.arz,0x3a0
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,WanderDistance,0.0,5.0,SurvivalMode1.arz,0x370
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Roaming,TeleportToLeaderDistance,40.0,40.0,SurvivalMode1.arz,0x378
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Patrolling,ChanceToIdleOnPatrol,0,0,SurvivalMode1.arz,0x37c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Patrolling,MinPatrolIdleTime,1000,0,SurvivalMode1.arz,0x380
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Patrolling,MaxPatrolIdleTime,5000,0,SurvivalMode1.arz,0x384
records/controllers/enemy/controller_nemesis_yeti.dbr,1,RandomAnger,RandomAngerChance,0,0,SurvivalMode1.arz,0x390
records/controllers/enemy/controller_nemesis_yeti.dbr,1,RandomAnger,RandomAngerEvaluationTime,0,0,SurvivalMode1.arz,0x504
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Dodging,DodgeDistance,0.0,0.0,SurvivalMode1.arz,0x3a8
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Dodging,DodgeDelay,0,0,SurvivalMode1.arz,0x510
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Dodging,DodgeChance,0,0,SurvivalMode1.arz,0x2dc
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Dodging,MinDodgeDistance,0.0,0.0,SurvivalMode1.arz,0x3ac
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Attacking,LeadChance,0;50;100,0;50;100,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Attacking,RepositionChance,0,0,SurvivalMode1.arz,0x3b0
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Attacking,randomRepositionChance,0,0,SurvivalMode1.arz,0x2e0
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Attacking,minSwingPause,0.30000001192092896,0.30000001192092896,SurvivalMode1.arz,0x2f0
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Attacking,maxSwingPause,0.800000011920929,0.800000011920929,SurvivalMode1.arz,0x2f4
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Sleep,ignoreSleepingEnemies,True,True,SurvivalMode1.arz,0x4d9
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Emote,randomEmoteChance,0,0,SurvivalMode1.arz,0x514
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Emote,randomEmoteMinTime,0,0,SurvivalMode1.arz,0x518
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Emote,randomEmoteMaxTime,0,0,SurvivalMode1.arz,0x51c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,PetBehaviour,ignorePetsChance,15,15,SurvivalMode1.arz,0x56c
records/controllers/enemy/controller_nemesis_yeti.dbr,1,PetBehaviour,ignorePetsInterval,7000,7000,SurvivalMode1.arz,0x570
records/controllers/enemy/controller_nemesis_yeti.dbr,1,PetBehaviour,petAngerTransference,15,24,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_yeti.dbr,1,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode1.arz,0x580
records/controllers/enemy/controller_nemesis_yeti.dbr,1,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode1.arz,0x584
records/controllers/enemy/controller_nemesis_yeti.dbr,1,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode1.arz,0x585
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Dying,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode1.arz,
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Leader (HIDDEN — not in .tpl),LeaderBehavior,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x360
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Leader (HIDDEN — not in .tpl),LeaderDistance,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x364
records/controllers/enemy/controller_nemesis_yeti.dbr,1,Leader (HIDDEN — not in .tpl),MaxFollowers,__ABSENT__,__ABSENT__,SurvivalMode1.arz,0x368
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,FleeBehavior,NeverFlee,NeverFlee,SurvivalMode3.arz,0x304
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,FleeTime,0,0,SurvivalMode3.arz,0x310
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,FleeTarget,AwayFromEnemy,AwayFromEnemy,SurvivalMode3.arz,0x308
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,maxFleeCount,0,0,SurvivalMode3.arz,0x30c
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,FleeDelay,5000,5000,SurvivalMode3.arz,0x314
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,FleeChance,0,0,SurvivalMode3.arz,0x2d8
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,fleeDistance,8.0,8.0,SurvivalMode3.arz,0x318
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,ClearAngerWhenFleeing,False,False,SurvivalMode3.arz,0x31c
records/controllers/enemy/controller_rhino.dbr,4,Fleeing,ResetOriginAfterFleeing,False,False,SurvivalMode3.arz,0x3a4
records/controllers/enemy/controller_rhino.dbr,4,SkillUsage,BuffSelfBehavior,WheneverPossible,WheneverPossible,SurvivalMode3.arz,0x324
records/controllers/enemy/controller_rhino.dbr,4,SkillUsage,BuffAllyBehavior,WheneverPossible,WheneverPossible,SurvivalMode3.arz,0x328
records/controllers/enemy/controller_rhino.dbr,4,SkillUsage,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode3.arz,0x330
records/controllers/enemy/controller_rhino.dbr,4,SkillUsage,healLeaderHealthPercentage,75,75,SurvivalMode3.arz,0x358
records/controllers/enemy/controller_rhino.dbr,4,SkillUsage,healAllyHealthPercentage,75,75,SurvivalMode3.arz,0x35c
records/controllers/enemy/controller_rhino.dbr,4,SkillUsage,BuffAllyTargeting,BuffStrongest,BuffStrongest,SurvivalMode3.arz,0x32c
records/controllers/enemy/controller_rhino.dbr,4,Roaming,RoamBehavior,Roam,Roam,SurvivalMode3.arz,0x320
records/controllers/enemy/controller_rhino.dbr,4,Roaming,MinRoamDistance,3.0,3.0,SurvivalMode3.arz,0x39c
records/controllers/enemy/controller_rhino.dbr,4,Roaming,RoamDistance,5.0,5.0,SurvivalMode3.arz,0x374
records/controllers/enemy/controller_rhino.dbr,4,Roaming,MinTimeBeforeRoam,6000,6000,SurvivalMode3.arz,0x394
records/controllers/enemy/controller_rhino.dbr,4,Roaming,MaxTimeBeforeRoam,12000,12000,SurvivalMode3.arz,0x398
records/controllers/enemy/controller_rhino.dbr,4,Roaming,MinWanderDistance,2.0,2.0,SurvivalMode3.arz,0x3a0
records/controllers/enemy/controller_rhino.dbr,4,Roaming,WanderDistance,0.0,0.0,SurvivalMode3.arz,0x370
records/controllers/enemy/controller_rhino.dbr,4,Roaming,TeleportToLeaderDistance,40.0,40.0,SurvivalMode3.arz,0x378
records/controllers/enemy/controller_rhino.dbr,4,Patrolling,ChanceToIdleOnPatrol,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x37c
records/controllers/enemy/controller_rhino.dbr,4,Patrolling,MinPatrolIdleTime,1000,__ABSENT__,SurvivalMode3.arz,0x380
records/controllers/enemy/controller_rhino.dbr,4,Patrolling,MaxPatrolIdleTime,5000,__ABSENT__,SurvivalMode3.arz,0x384
records/controllers/enemy/controller_rhino.dbr,4,RandomAnger,RandomAngerChance,0,0,SurvivalMode3.arz,0x390
records/controllers/enemy/controller_rhino.dbr,4,RandomAnger,RandomAngerEvaluationTime,0,0,SurvivalMode3.arz,0x504
records/controllers/enemy/controller_rhino.dbr,4,Dodging,DodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x3a8
records/controllers/enemy/controller_rhino.dbr,4,Dodging,DodgeDelay,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x510
records/controllers/enemy/controller_rhino.dbr,4,Dodging,DodgeChance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x2dc
records/controllers/enemy/controller_rhino.dbr,4,Dodging,MinDodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x3ac
records/controllers/enemy/controller_rhino.dbr,4,Attacking,LeadChance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_rhino.dbr,4,Attacking,RepositionChance,0,0,SurvivalMode3.arz,0x3b0
records/controllers/enemy/controller_rhino.dbr,4,Attacking,randomRepositionChance,0,0,SurvivalMode3.arz,0x2e0
records/controllers/enemy/controller_rhino.dbr,4,Attacking,minSwingPause,0.20000000298023224,0.20000000298023224,SurvivalMode3.arz,0x2f0
records/controllers/enemy/controller_rhino.dbr,4,Attacking,maxSwingPause,0.6000000238418579,0.6000000238418579,SurvivalMode3.arz,0x2f4
records/controllers/enemy/controller_rhino.dbr,4,Sleep,ignoreSleepingEnemies,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x4d9
records/controllers/enemy/controller_rhino.dbr,4,Emote,randomEmoteChance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x514
records/controllers/enemy/controller_rhino.dbr,4,Emote,randomEmoteMinTime,5000,5000,SurvivalMode3.arz,0x518
records/controllers/enemy/controller_rhino.dbr,4,Emote,randomEmoteMaxTime,10000,10000,SurvivalMode3.arz,0x51c
records/controllers/enemy/controller_rhino.dbr,4,PetBehaviour,ignorePetsChance,0,0,SurvivalMode3.arz,0x56c
records/controllers/enemy/controller_rhino.dbr,4,PetBehaviour,ignorePetsInterval,7000,7000,SurvivalMode3.arz,0x570
records/controllers/enemy/controller_rhino.dbr,4,PetBehaviour,petAngerTransference,12,12,SurvivalMode3.arz,
records/controllers/enemy/controller_rhino.dbr,4,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode3.arz,0x580
records/controllers/enemy/controller_rhino.dbr,4,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode3.arz,0x584
records/controllers/enemy/controller_rhino.dbr,4,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode3.arz,0x585
records/controllers/enemy/controller_rhino.dbr,4,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_rhino.dbr,4,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_rhino.dbr,4,Dying,dyingSkillCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode3.arz,
records/controllers/enemy/controller_rhino.dbr,4,Leader (HIDDEN — not in .tpl),LeaderBehavior,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x360
records/controllers/enemy/controller_rhino.dbr,4,Leader (HIDDEN — not in .tpl),LeaderDistance,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x364
records/controllers/enemy/controller_rhino.dbr,4,Leader (HIDDEN — not in .tpl),MaxFollowers,__ABSENT__,__ABSENT__,SurvivalMode3.arz,0x368
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,FleeBehavior,NeverFlee,NeverFlee,SurvivalMode2.arz,0x304
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,FleeTime,0,0,SurvivalMode2.arz,0x310
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,FleeTarget,AwayFromEnemy,AwayFromEnemy,SurvivalMode2.arz,0x308
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,maxFleeCount,0,0,SurvivalMode2.arz,0x30c
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,FleeDelay,5000,5000,SurvivalMode2.arz,0x314
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,FleeChance,0,0,SurvivalMode2.arz,0x2d8
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,fleeDistance,8.0,8.0,SurvivalMode2.arz,0x318
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,ClearAngerWhenFleeing,False,False,SurvivalMode2.arz,0x31c
records/controllers/enemy/controller_sandlizard.dbr,4,Fleeing,ResetOriginAfterFleeing,False,False,SurvivalMode2.arz,0x3a4
records/controllers/enemy/controller_sandlizard.dbr,4,SkillUsage,BuffSelfBehavior,WheneverPossible,WheneverPossible,SurvivalMode2.arz,0x324
records/controllers/enemy/controller_sandlizard.dbr,4,SkillUsage,BuffAllyBehavior,WheneverPossible,WheneverPossible,SurvivalMode2.arz,0x328
records/controllers/enemy/controller_sandlizard.dbr,4,SkillUsage,DebuffEnemyBehavior,WhenEnemyIsSeen,WhenEnemyIsSeen,SurvivalMode2.arz,0x330
records/controllers/enemy/controller_sandlizard.dbr,4,SkillUsage,healLeaderHealthPercentage,75,75,SurvivalMode2.arz,0x358
records/controllers/enemy/controller_sandlizard.dbr,4,SkillUsage,healAllyHealthPercentage,75,75,SurvivalMode2.arz,0x35c
records/controllers/enemy/controller_sandlizard.dbr,4,SkillUsage,BuffAllyTargeting,BuffStrongest,BuffStrongest,SurvivalMode2.arz,0x32c
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,RoamBehavior,Roam,Roam,SurvivalMode2.arz,0x320
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,MinRoamDistance,2.0,3.0,SurvivalMode2.arz,0x39c
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,RoamDistance,2.0,5.0,SurvivalMode2.arz,0x374
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,MinTimeBeforeRoam,2000,6000,SurvivalMode2.arz,0x394
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,MaxTimeBeforeRoam,2000,12000,SurvivalMode2.arz,0x398
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,MinWanderDistance,2.0,2.0,SurvivalMode2.arz,0x3a0
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,WanderDistance,0.0,0.0,SurvivalMode2.arz,0x370
records/controllers/enemy/controller_sandlizard.dbr,4,Roaming,TeleportToLeaderDistance,40.0,40.0,SurvivalMode2.arz,0x378
records/controllers/enemy/controller_sandlizard.dbr,4,Patrolling,ChanceToIdleOnPatrol,0,__ABSENT__,SurvivalMode2.arz,0x37c
records/controllers/enemy/controller_sandlizard.dbr,4,Patrolling,MinPatrolIdleTime,1000,__ABSENT__,SurvivalMode2.arz,0x380
records/controllers/enemy/controller_sandlizard.dbr,4,Patrolling,MaxPatrolIdleTime,5000,__ABSENT__,SurvivalMode2.arz,0x384
records/controllers/enemy/controller_sandlizard.dbr,4,RandomAnger,RandomAngerChance,0,0,SurvivalMode2.arz,0x390
records/controllers/enemy/controller_sandlizard.dbr,4,RandomAnger,RandomAngerEvaluationTime,0,0,SurvivalMode2.arz,0x504
records/controllers/enemy/controller_sandlizard.dbr,4,Dodging,DodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode2.arz,0x3a8
records/controllers/enemy/controller_sandlizard.dbr,4,Dodging,DodgeDelay,__ABSENT__,__ABSENT__,SurvivalMode2.arz,0x510
records/controllers/enemy/controller_sandlizard.dbr,4,Dodging,DodgeChance,__ABSENT__,__ABSENT__,SurvivalMode2.arz,0x2dc
records/controllers/enemy/controller_sandlizard.dbr,4,Dodging,MinDodgeDistance,__ABSENT__,__ABSENT__,SurvivalMode2.arz,0x3ac
records/controllers/enemy/controller_sandlizard.dbr,4,Attacking,LeadChance,__ABSENT__,__ABSENT__,SurvivalMode2.arz,
records/controllers/enemy/controller_sandlizard.dbr,4,Attacking,RepositionChance,0,0,SurvivalMode2.arz,0x3b0
records/controllers/enemy/controller_sandlizard.dbr,4,Attacking,randomRepositionChance,0,0,SurvivalMode2.arz,0x2e0
records/controllers/enemy/controller_sandlizard.dbr,4,Attacking,minSwingPause,0.20000000298023224,0.20000000298023224,SurvivalMode2.arz,0x2f0
records/controllers/enemy/controller_sandlizard.dbr,4,Attacking,maxSwingPause,0.6000000238418579,0.6000000238418579,SurvivalMode2.arz,0x2f4
records/controllers/enemy/controller_sandlizard.dbr,4,Sleep,ignoreSleepingEnemies,True,__ABSENT__,SurvivalMode2.arz,0x4d9
records/controllers/enemy/controller_sandlizard.dbr,4,Emote,randomEmoteChance,0,__ABSENT__,SurvivalMode2.arz,0x514
records/controllers/enemy/controller_sandlizard.dbr,4,Emote,randomEmoteMinTime,5000,5000,SurvivalMode2.arz,0x518
records/controllers/enemy/controller_sandlizard.dbr,4,Emote,randomEmoteMaxTime,10000,10000,SurvivalMode2.arz,0x51c
records/controllers/enemy/controller_sandlizard.dbr,4,PetBehaviour,ignorePetsChance,0,0,SurvivalMode2.arz,0x56c
records/controllers/enemy/controller_sandlizard.dbr,4,PetBehaviour,ignorePetsInterval,7000,7000,SurvivalMode2.arz,0x570
records/controllers/enemy/controller_sandlizard.dbr,4,PetBehaviour,petAngerTransference,12,12,SurvivalMode2.arz,
records/controllers/enemy/controller_sandlizard.dbr,4,PetBehaviour,petTargetLevelRange,1000,1000,SurvivalMode2.arz,0x580
records/controllers/enemy/controller_sandlizard.dbr,4,PetBehaviour,petTargetLeastAttacked,False,False,SurvivalMode2.arz,0x584
records/controllers/enemy/controller_sandlizard.dbr,4,PetBehaviour,petTargetGreatestHealth,False,False,SurvivalMode2.arz,0x585
records/controllers/enemy/controller_sandlizard.dbr,4,Loot,lootDropAttachPointName,__ABSENT__,__ABSENT__,SurvivalMode2.arz,
records/controllers/enemy/controller_sandlizard.dbr,4,Loot,lootDropCallbackPoint,__ABSENT__,__ABSENT__,SurvivalMode2.arz,
