record,char_level,base_life,life_passive_pct,passive_sources,ehp_w151,ehp_w160,ehp_w170
records/creatures/enemies/statue_a01.dbr,106,39965.1014,103.0,armorbase03.dbr[105]=103.0,435219,442413,450406
records/creatures/enemies/statue_a02.dbr,104,38843.591,86.0,armorbase03.dbr[103]=86.0,416403,423395,431163
records/creatures/enemies/statue_a02.dbr,105,39403.011,94.0,armorbase03.dbr[104]=94.0,425552,432645,440525
records/creatures/enemies/statue_b01.dbr,104,64921.3483,86.0,armorbase04.dbr[103]=86.0,695956,707642,720626
records/creatures/enemies/statue_b01.dbr,105,65857.0697,94.0,armorbase04.dbr[104]=94.0,711256,723110,736282
records/creatures/enemies/statue_b02.dbr,104,64921.3483,86.0,armorbase04.dbr[103]=86.0,695956,707642,720626
records/creatures/enemies/statue_b02.dbr,105,65857.0697,94.0,armorbase04.dbr[104]=94.0,711256,723110,736282
records/creatures/enemies/statue_c01.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/statue_c01.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/statue_c02.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/statue_c02.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/swampcrab_a00_summon.dbr,104,3807.9994,74.0,armorbase01.dbr[103]=74.0,40364,41050,41811
records/creatures/enemies/swampcrab_a00_summon.dbr,105,3854.6219,82.0,armorbase01.dbr[104]=82.0,41167,41861,42632
records/creatures/enemies/swampcrab_a00_summon.dbr,106,3901.369,88.0,armorbase01.dbr[105]=88.0,41900,42602,43383
records/creatures/enemies/swampcrab_a00_summon.dbr,107,3948.2396,96.0,armorbase01.dbr[106]=96.0,42719,43430,44220
records/creatures/enemies/swampcrab_a00_summon.dbr,108,3995.2331,102.0,armorbase01.dbr[107]=102.0,43468,44187,44986
records/creatures/enemies/swampcrab_a01.dbr,103,8860.1931,69.0,armorbase02.dbr[102]=69.0,93475,95069,96841
records/creatures/enemies/swampcrab_a01.dbr,104,8974.461,74.0,armorbase02.dbr[103]=74.0,95129,96744,98539
records/creatures/enemies/swampcrab_b01.dbr,103,15945.9765,78.0,armorbase04.dbr[102]=78.0,169665,172535,175724
records/creatures/enemies/swampcrab_b01.dbr,104,16151.628,86.0,armorbase04.dbr[103]=86.0,173145,176052,179283
records/creatures/enemies/swampcrab_b01_summon.dbr,106,16564.8876,103.0,armorbase04.dbr[105]=103.0,180391,183373,186686
records/creatures/enemies/swampcrab_b01_summon.dbr,107,16772.4874,111.0,armorbase04.dbr[106]=111.0,183994,187013,190367
records/creatures/enemies/swampcrab_b01_summon.dbr,108,16980.7285,121.0,armorbase04.dbr[107]=121.0,187976,191033,194429
records/creatures/enemies/swampcrab_c01.dbr,104,25943.5735,86.0,armorbase04.dbr[103]=86.0,278115,282784,287973
records/creatures/enemies/swampcrab_c01.dbr,105,26275.1086,94.0,armorbase04.dbr[104]=94.0,283771,288500,293755
records/creatures/enemies/swampcrab_c01.dbr,106,26607.6874,103.0,armorbase04.dbr[105]=103.0,289757,294547,299868
records/creatures/enemies/swampcrab_c01_summon.dbr,106,26607.6874,103.0,armorbase04.dbr[105]=103.0,289757,294547,299868
records/creatures/enemies/swampcrab_c01_summon.dbr,107,26941.3031,111.0,armorbase04.dbr[106]=111.0,295546,300395,305783
records/creatures/enemies/swampcrab_c01_summon.dbr,108,27275.9494,121.0,armorbase04.dbr[107]=121.0,301944,306854,312309
records/creatures/enemies/swampgolem_a01.dbr,103,38286.8541,78.0,armorbase03.dbr[102]=78.0,407372,414263,421921
records/creatures/enemies/swampgolem_a01.dbr,104,38843.591,86.0,armorbase03.dbr[103]=86.0,416403,423395,431163
records/creatures/enemies/swampgolem_a01.dbr,105,39403.011,94.0,armorbase03.dbr[104]=94.0,425552,432645,440525
records/creatures/enemies/swampgolem_a01.dbr,106,39965.1014,103.0,armorbase03.dbr[105]=103.0,435219,442413,450406
records/creatures/enemies/swampgolem_b01.dbr,104,64921.3483,86.0,armorbase04.dbr[103]=86.0,695956,707642,720626
records/creatures/enemies/swampgolem_b01.dbr,105,65857.0697,94.0,armorbase04.dbr[104]=94.0,711256,723110,736282
records/creatures/enemies/swampgolem_b01.dbr,106,66797.2575,103.0,armorbase04.dbr[105]=103.0,727422,739445,752805
records/creatures/enemies/swampgolem_c01.dbr,105,75614.9297,94.0,armorbase04.dbr[104]=94.0,816641,830251,845374
records/creatures/enemies/swampgolem_c01.dbr,106,76694.8469,103.0,armorbase04.dbr[105]=103.0,835206,849011,864350
records/creatures/enemies/thornedhorrorfrost_a01.dbr,102,12846.4294,61.0,armorbase02.dbr[101]=61.0,134502,136814,139383
records/creatures/enemies/thornedhorrorfrost_a01.dbr,103,13013.4235,69.0,armorbase02.dbr[102]=69.0,137291,139634,142236
records/creatures/enemies/thornedhorrorfrost_b01.dbr,103,29086.5231,78.0,armorbase03.dbr[102]=78.0,309480,314716,320533
records/creatures/enemies/thornedhorrorfrost_b01.dbr,104,29461.672,86.0,armorbase03.dbr[103]=86.0,315829,321132,327024
records/creatures/enemies/thornedhorrorfrost_c01.dbr,104,36801.7896,86.0,armorbase03.dbr[103]=86.0,394515,401139,408499
records/creatures/enemies/thornedhorrorfrost_c01.dbr,105,37271.764,94.0,armorbase03.dbr[104]=94.0,402535,409243,416698
records/creatures/enemies/thornedhorrorfrost_c01.dbr,106,37743.2178,103.0,armorbase03.dbr[105]=103.0,411023,417817,425366
records/creatures/enemies/trap_brambletrap_a01.dbr,107,15.0,0.0,,147,150,153
records/creatures/enemies/trap_brambletrap_a01.dbr,108,15.0,0.0,,147,150,153
records/creatures/enemies/trap_icespike_hero_a01.dbr,106,6108.2862,0.0,,60227,61327,62548
records/creatures/enemies/trap_icespike_hero_a01.dbr,107,6179.6942,0.0,,60931,62044,63280
records/creatures/enemies/trap_icespike_hero_a01.dbr,108,6251.2693,0.0,,61637,62762,64012
records/creatures/enemies/trap_lightningspike_hero_a01.dbr,107,6179.6942,0.0,,60931,62044,63280
records/creatures/enemies/trap_lightningspike_hero_a01.dbr,108,6251.2693,0.0,,61637,62762,64012
records/creatures/enemies/viper_a01.dbr,102,8741.2908,61.0,armorbase02.dbr[101]=61.0,91521,93094,94843
records/creatures/enemies/viper_a01.dbr,103,8855.1931,69.0,armorbase02.dbr[102]=69.0,93422,95016,96787
records/creatures/enemies/viper_b01.dbr,103,22256.9118,78.0,armorbase03.dbr[102]=78.0,236813,240819,245271
records/creatures/enemies/viper_b01.dbr,104,22544.1843,86.0,armorbase03.dbr[103]=86.0,241673,245731,250240
records/creatures/enemies/viper_c01.dbr,104,33046.4282,86.0,armorbase03.dbr[103]=86.0,354257,360206,366815
records/creatures/enemies/viper_c01.dbr,105,33468.9417,94.0,armorbase03.dbr[104]=94.0,361464,367488,374182
records/creatures/enemies/viper_c01.dbr,106,33892.7853,103.0,armorbase03.dbr[105]=103.0,369092,375193,381971
records/creatures/enemies/wendigo_a01.dbr,103,19011.2297,78.0,armorbase03.dbr[102]=78.0,202279,205701,209503
records/creatures/enemies/wendigo_a01.dbr,104,19256.8482,86.0,armorbase03.dbr[103]=86.0,206433,209899,213751
records/creatures/enemies/wendigo_b01.dbr,104,27658.8762,86.0,armorbase04.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/wendigo_b01.dbr,105,28012.6383,94.0,armorbase04.dbr[104]=94.0,302536,307578,313181
records/creatures/enemies/wendigo_b01.dbr,106,28367.514,103.0,armorbase04.dbr[105]=103.0,308922,314028,319701
records/creatures/enemies/wendigo_b02.dbr,104,27658.8762,86.0,armorbase04.dbr[103]=86.0,296503,301481,307013
records/creatures/enemies/wendigo_b02.dbr,105,28012.6383,94.0,armorbase04.dbr[104]=94.0,302536,307578,313181
records/creatures/enemies/wendigo_b02.dbr,106,28367.514,103.0,armorbase04.dbr[105]=103.0,308922,314028,319701
records/creatures/enemies/wendigo_c01.dbr,105,43020.569,94.0,armorbase04.dbr[104]=94.0,464622,472365,480969
records/creatures/enemies/wendigo_c01.dbr,106,43565.7164,103.0,armorbase04.dbr[105]=103.0,474430,482272,490985
records/creatures/enemies/wendigocannibal_a01.dbr,102,8751.2908,61.0,armorbase01.dbr[101]=61.0,91626,93201,94951
records/creatures/enemies/wendigocannibal_a01.dbr,103,8865.1931,69.0,armorbase01.dbr[102]=69.0,93527,95123,96896
records/creatures/enemies/wendigocannibal_b01.dbr,103,19041.2297,69.0,armorbase02.dbr[102]=69.0,200884,204312,208120
records/creatures/enemies/wendigocannibal_b01.dbr,104,19286.8482,74.0,armorbase02.dbr[103]=74.0,204440,207912,211769
records/creatures/enemies/wendigocannibal_c01.dbr,104,25953.5735,86.0,armorbase03.dbr[103]=86.0,278222,282893,288084
records/creatures/enemies/wendigocannibal_c01.dbr,105,26285.1086,94.0,armorbase03.dbr[104]=94.0,283879,288610,293867
records/creatures/enemies/wendigocannibal_c01.dbr,106,26617.6874,103.0,armorbase03.dbr[105]=103.0,289866,294657,299981
records/creatures/enemies/wight_a01.dbr,102,11439.1287,61.0,armorbase01.dbr[101]=61.0,119767,121826,124114
records/creatures/enemies/wight_a01.dbr,103,11587.8737,69.0,armorbase01.dbr[102]=69.0,122252,124337,126655
records/creatures/enemies/wight_b01.dbr,103,27346.2348,78.0,armorbase03.dbr[102]=78.0,290963,295886,301355
records/creatures/enemies/wight_b01.dbr,104,27698.8762,86.0,armorbase03.dbr[103]=86.0,296931,301917,307457
records/creatures/enemies/wight_b02.dbr,103,19071.2297,69.0,armorbase02.dbr[102]=69.0,201201,204634,208448
records/creatures/enemies/wight_b02.dbr,104,19316.8482,74.0,armorbase02.dbr[103]=74.0,204758,208235,212098
records/creatures/enemies/wight_c01.dbr,104,38680.5263,86.0,armorbase04.dbr[103]=86.0,414655,421617,429353
records/creatures/enemies/wight_c01.dbr,105,39174.693,94.0,armorbase04.dbr[104]=94.0,423086,430138,437973
records/creatures/enemies/wight_c01.dbr,106,39670.4152,103.0,armorbase04.dbr[105]=103.0,432010,439151,447085
records/creatures/enemies/wormworldrot_a01_summon.dbr,106,16559.8876,103.0,armorbase03.dbr[105]=103.0,180337,183317,186629
records/creatures/enemies/wormworldrot_a01_summon.dbr,107,16767.4874,111.0,armorbase03.dbr[106]=111.0,183939,186957,190310
records/creatures/enemies/wormworldrot_a01_summon.dbr,108,16975.7285,121.0,armorbase03.dbr[107]=121.0,187921,190976,194372
records/creatures/enemies/wraith_a01.dbr,103,12983.4235,69.0,armorbase02.dbr[102]=69.0,136975,139312,141908
records/creatures/enemies/wraith_a01.dbr,104,13150.9536,74.0,armorbase02.dbr[103]=74.0,139400,141767,144397
records/creatures/enemies/wraith_a01_summon.dbr,103,12983.4235,69.0,armorbase02.dbr[102]=69.0,136975,139312,141908
records/creatures/enemies/wraith_a01_summon.dbr,104,13150.9536,74.0,armorbase02.dbr[103]=74.0,139400,141767,144397
records/creatures/enemies/wraith_a01_summon.dbr,106,13487.6075,88.0,armorbase02.dbr[105]=88.0,144856,147284,149982
records/creatures/enemies/wraith_a01_summon.dbr,107,13656.7247,96.0,armorbase02.dbr[106]=96.0,147765,150223,152955
records/creatures/enemies/wraith_a01_summon.dbr,108,13826.3643,102.0,armorbase02.dbr[107]=102.0,150430,152919,155684
records/creatures/enemies/wraith_b01.dbr,104,20882.1772,74.0,armorbase02.dbr[103]=74.0,221351,225109,229286
records/creatures/enemies/wraith_b01.dbr,105,21149.2666,82.0,armorbase02.dbr[104]=82.0,225874,229681,233910
records/creatures/enemies/wraith_b01.dbr,106,21417.1968,88.0,armorbase02.dbr[105]=88.0,230020,233875,238159
records/creatures/enemies/wraith_b01_summon.dbr,106,21417.1968,88.0,armorbase02.dbr[105]=88.0,230020,233875,238159
records/creatures/enemies/wraith_b01_summon.dbr,107,21685.9625,96.0,armorbase02.dbr[106]=96.0,234642,238545,242882
records/creatures/enemies/wraith_b01_summon.dbr,108,21955.5583,102.0,armorbase02.dbr[107]=102.0,238876,242828,247219
records/creatures/enemies/wraith_b01_summon.dbr,109,22225.9791,110.0,armorbase02.dbr[108]=110.0,243596,247597,252042
records/creatures/enemies/wraith_c01.dbr,104,34856.8787,86.0,armorbase03.dbr[103]=86.0,373665,379939,386911
records/creatures/enemies/wraith_c01.dbr,105,35302.966,94.0,armorbase03.dbr[104]=94.0,381272,387626,394687
records/creatures/enemies/wraith_c01.dbr,106,35750.4575,103.0,armorbase03.dbr[105]=103.0,389322,395757,402907
records/creatures/enemies/wraith_c01_summon.dbr,106,35750.4575,103.0,armorbase03.dbr[105]=103.0,389322,395757,402907
records/creatures/enemies/wraith_c01_summon.dbr,107,36199.3443,111.0,armorbase03.dbr[106]=111.0,397106,403622,410862
records/creatures/enemies/wraith_c01_summon.dbr,108,36649.6177,121.0,armorbase03.dbr[107]=121.0,405711,412308,419638
records/creatures/enemies/wraith_c01_summon.dbr,109,37101.2691,125.0,armorbase03.dbr[108]=125.0,412195,418873,426293
records/creatures/enemies/yetidire_a01.dbr,102,22025.5583,61.0,armorbase02.dbr[101]=61.0,230607,234572,238977
records/creatures/enemies/yetidire_a01.dbr,103,22311.9118,69.0,armorbase02.dbr[102]=69.0,235390,239406,243869
records/creatures/enemies/yetidire_b01.dbr,103,38237.9252,78.0,armorbase03.dbr[102]=78.0,406851,413734,421381
records/creatures/enemies/yetidire_b01.dbr,104,38730.5263,86.0,armorbase03.dbr[103]=86.0,415191,422162,429908
records/creatures/enemies/yetidire_b02.dbr,103,38237.9252,78.0,armorbase03.dbr[102]=78.0,406851,413734,421381
records/creatures/enemies/yetidire_b02.dbr,104,38730.5263,86.0,armorbase03.dbr[103]=86.0,415191,422162,429908
records/creatures/enemies/yetidire_c01.dbr,104,46512.345,86.0,armorbase04.dbr[103]=86.0,498612,506984,516287
records/creatures/enemies/yetidire_c01.dbr,105,47106.1867,94.0,armorbase04.dbr[104]=94.0,508746,517225,526647
records/creatures/enemies/yetidire_c01.dbr,106,47701.8977,103.0,armorbase04.dbr[105]=103.0,519473,528060,537600
records/creatures/enemies/zombie_a01_summon.dbr,107,3184.9688,96.0,armorbase01.dbr[106]=96.0,34461,35034,35671
records/creatures/enemies/zombie_a01_summon.dbr,108,3224.3198,102.0,armorbase01.dbr[107]=102.0,35080,35660,36305
records/creatures/enemies/zombie_aetherfire01_summon.dbr,107,3184.9688,96.0,armorbase02.dbr[106]=96.0,34461,35034,35671
records/creatures/enemies/zombie_aetherfire01_summon.dbr,108,3224.3198,102.0,armorbase02.dbr[107]=102.0,35080,35660,36305
records/creatures/enemies/zombie_d01_summon.dbr,107,7978.7602,96.0,armorbase02.dbr[106]=96.0,86330,87766,89362
records/creatures/enemies/zombie_d01_summon.dbr,108,8077.6897,102.0,armorbase02.dbr[107]=102.0,87885,89339,90954
records/creatures/enemies/zombie_soldiera01_summon.dbr,107,12164.5965,96.0,armorbase02.dbr[106]=96.0,131620,133810,136243
records/creatures/enemies/zombie_soldiera01_summon.dbr,108,12315.6978,102.0,armorbase02.dbr[107]=102.0,133994,136211,138674
records/creatures/enemies/zombie_soldierfirea01_summon.dbr,107,12164.5965,96.0,armorbase02.dbr[106]=96.0,131620,133810,136243
records/creatures/enemies/zombie_soldierfirea01_summon.dbr,108,12315.6978,102.0,armorbase02.dbr[107]=102.0,133994,136211,138674
records/creatures/enemies/zombieberserker_a02.dbr,103,22251.9118,107.0,armorbase02.dbr[102]=69.0|passiveattackproperties_zombieberserker.dbr[25]=38.0,243213,247218,251669
records/creatures/enemies/zombieberserker_a02.dbr,104,22539.1843,112.0,armorbase02.dbr[103]=74.0|passiveattackproperties_zombieberserker.dbr[26]=38.0,247480,251537,256045
records/creatures/enemies/zombiemutated_a01.dbr,103,15950.9765,78.0,armorbase03.dbr[102]=78.0,169718,172589,175779
records/creatures/enemies/zombiemutated_a01.dbr,104,16156.628,86.0,armorbase03.dbr[103]=86.0,173199,176107,179338
records/creatures/enemies/zombiemutated_b01.dbr,103,15950.9765,78.0,armorbase03.dbr[102]=78.0,169718,172589,175779
records/creatures/enemies/zombiemutated_b01.dbr,104,16156.628,86.0,armorbase03.dbr[103]=86.0,173199,176107,179338
records/creatures/enemies/zombievoid_a01_summon.dbr,107,3184.9688,96.0,armorbase02.dbr[106]=96.0,34461,35034,35671
records/creatures/enemies/zombievoid_a01_summon.dbr,108,3224.3198,102.0,armorbase02.dbr[107]=102.0,35080,35660,36305
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,107,16440.314,96.0,armorbase01.dbr[106]=96.0,177884,180843,184131
records/skills/nonplayerskills/bossskills/outlaw_ravenpet_a01.dbr,108,16638.3651,102.0,armorbase01.dbr[107]=102.0,181025,184020,187347
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,109,15126.2678,0.0,,149145,151867,154892
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,106,7496.5875,0.0,,73916,75265,76765
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,107,7588.3496,0.0,,74821,76187,77704
records/skills/nonplayerskills/bossskills/pets/chthonicshard_zap_b01_summon.dbr,108,7680.3693,0.0,,75728,77110,78646
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,106,6108.2862,0.0,,60227,61327,62548
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,107,6179.6942,0.0,,60931,62044,63280
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,108,6251.2693,0.0,,61637,62762,64012
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,106,6108.2862,0.0,,60227,61327,62548
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,107,6179.6942,0.0,,60931,62044,63280
records/skills/nonplayerskills/bossskills/pets/loghorrean_void.dbr,108,6251.2693,0.0,,61637,62762,64012
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,106,2337.8557,0.0,,23051,23472,23939
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,107,2364.0636,0.0,,23309,23735,24208
records/skills/nonplayerskills/bossskills/pets/witchgodguardian_sentinel_crystal.dbr,108,2390.3206,0.0,,23568,23998,24476
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,107,14882.6876,96.0,armorbase01.dbr[106]=96.0,161030,163709,166686
records/skills/nonplayerskills/heroskills/pets/hellhound_undeadfaction_a01.dbr,108,15061.7534,102.0,armorbase01.dbr[107]=102.0,163871,166582,169595
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,106,6108.2862,0.0,,60227,61327,62548
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,107,6179.6942,0.0,,60931,62044,63280
records/skills/nonplayerskillsgdx1/bossskills/final/aetheranomaly_01.dbr,108,6251.2693,0.0,,61637,62762,64012
records/skills/nonplayerskillsgdx1/bossskills/nemesis/aetherialvanguard_crystal.dbr,109,9203.9473,125.0,armorbase04.dbr[108]=125.0,102255,103912,105753
records/skills/nonplayerskillsgdx1/bossskills/nemesis/beast_bloodpool.dbr,109,9203.9473,0.0,,90750,92407,94248
records/skills/nonplayerskillsgdx1/bossskills/nemesis/chthonian02_void.dbr,109,9203.9473,0.0,,90750,92407,94248
records/skills/nonplayerskillsgdx1/bossskills/pets/firedevil_01.dbr,106,6108.2862,0.0,,60227,61327,62548
records/skills/nonplayerskillsgdx1/bossskills/pets/firedevil_01.dbr,107,6179.6942,0.0,,60931,62044,63280
records/skills/nonplayerskillsgdx1/bossskills/pets/firedevil_01.dbr,108,6251.2693,0.0,,61637,62762,64012
records/skills/nonplayerskillsgdx1/bossskills/pets/fleshshaper_spirit_01.dbr,106,13472.6075,88.0,armorbase01.dbr[105]=88.0,144695,147120,149815
records/skills/nonplayerskillsgdx1/bossskills/pets/fleshshaper_spirit_01.dbr,107,13641.7247,96.0,armorbase01.dbr[106]=96.0,147603,150058,152787
records/skills/nonplayerskillsgdx1/bossskills/pets/fleshshaper_spirit_01.dbr,108,13811.3643,102.0,armorbase01.dbr[107]=102.0,150267,152753,155515
records/skills/nonplayerskillsgdx1/bossskills/pets/gabbalthunn_obsidianshard.dbr,106,2337.8557,0.0,,23051,23472,23939
