kit_id,origin,franchise,gateA_group,core_movement,core_delivery,core_treatment,core_function,core_proxy,core_activation,core_dependency,kit_x,kit_y,atlas_point_x,atlas_point_y,cell_x,cell_y,dx,dy,mag,beyond_horizon,nc_amp,nc_geometry,nc_defense,nc_economy,nc_range,nc_tempo,nc_commit,attr_amp_x,attr_amp_y,attr_geometry_x,attr_geometry_y,attr_defense_x,attr_defense_y,attr_economy_x,attr_economy_y,attr_range_x,attr_range_y,attr_tempo_x,attr_tempo_y,attr_commit_x,attr_commit_y,attr_coredilution_x,attr_coredilution_y,attr_coresub_x,attr_coresub_y,attr_coresub_mag,attr_residual
vs-vandalier,survivor,vs,,FREE-MOVE,PROJECTILE,damage,none,light,active,one-shot,0.20410021,0.17648586,0.20410021,0.17648586,0.18689769,0.27052886,0.01720252,-0.094043,0.09560341,0,flat,circle,glass,finite,dual,med,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.04453982,0.05246984,0.01877454,0.05295878,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.09235118,-0.13367559,0.0,0.0,0.0,0.0
d4-blood-lance,survivor,Diablo,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.26287513,0.55554814,0.26287513,0.55554814,0.21808361,0.4711251,0.04479152,0.08442304,0.0955695,0,flat,chain,tank,self-cost,ranged,high,instant,0.02834256,-0.01422725,0.10735022,0.26407803,-0.03522663,-0.0569643,0.01581562,0.00929444,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
tli-gemma-frost-caster,survivor,Torchlight,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.4040198,0.39136198,0.4040198,0.39136198,0.32759683,0.43924619,0.07642297,-0.04788421,0.09018519,0,flat,circle,glass,spend,ranged,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.04453982,0.05246984,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1618744,-0.21704335,-0.0,0.0,0.0,0.0
d2-auradin,survivor,Diablo,AURA,ROOTED,NOVA,damage,none,solo,triggered,one-shot,0.41780014,-0.0669583,0.41780014,-0.0669583,0.39504573,-0.15371773,0.02275441,0.08675943,0.08969371,0,flat,other-rare,mitigate,free,melee,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.18446302,0.03776272,-0.0217347,0.0772946,0.0802923,0.0
di-bone-wall-necro-pvp,survivor,Diablo,,ROOTED,ZONE,control,hard-stop,solo,active,one-shot,0.13918308,0.23982176,0.13918308,0.23982176,0.10907911,0.32247884,0.03010397,-0.08265708,0.08796841,0,flat,blank,absorb,spend,dual,med,instant,0.03095589,-0.01553907,0,0,0.06071267,0.00853721,0.05437577,0.07115759,0.02258421,0.02703802,-0.066558,-0.05041304,-0.02315554,0.02086593,-0.04881102,-0.14430372,-0.0,0.0,0.0,0.0
d2-smiter,survivor,Diablo,,WALK,ZONE,damage,stun,solo,active,one-shot,-0.22366188,0.02335888,-0.22366188,0.02335888,-0.27014487,-0.05089744,0.04648299,0.07425632,0.08760519,0,flat,melee_strike,mitigate,free,melee,med,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.02669736,0.09551694,-0.03554758,0.06920484,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.13348584,0.02514979,0.0,0.0,0.0,0.0
gd-phantasmal-blades-witch-hunter,survivor,gd,,FREE-MOVE,PROJECTILE,damage,expose,solo,active,one-shot,0.28314967,0.47984847,0.28314967,0.47984847,0.23208193,0.4095034,0.05106774,0.07034507,0.08692723,0,flat,multi_projectile,tank,spend,ranged,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.11467792,-0.20234664,-0.0,0.0,0.0,0.0
d3-raiment-shenlong,survivor,Diablo,,FREE-MOVE,ZONE,damage,none,solo,active,build→spend,-0.05201157,0.04815086,-0.05201157,0.04815086,-0.06562133,0.13078998,0.01360976,-0.08263912,0.08375231,0,var,melee_strike,tank,generator-spender,melee,high,instant,0.0107649,0.10781406,-0.0179956,0.0020152,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03242526,-0.06462684,0.0,-0.0,0.0,0.0
d3-aov-foth,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,one-shot,-0.14195929,0.23234953,-0.14195929,0.23234953,-0.15827863,0.15312794,0.01631934,0.07922159,0.08088499,0,flat,ground_targeted_circle,tank,spend,ranged,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,0.07820973,-0.07566463,-0.0,0.0,0.0,0.0
le-storm-totem-shaman,survivor,le,TOTEM-SENTRY,FREE-MOVE,SUMMON,damage,none,heavy,active,apply→detonate,-0.75338076,-0.31278548,-0.75338076,-0.31278548,-0.78321143,-0.38682457,0.02983067,0.07403909,0.07982265,0,flat,totem,tank,spend,dual,med,instant,0.02834256,-0.01422725,-0.28239289,-0.1329291,-0.03522663,-0.0569643,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.44192168,0.16753536,-0.11113715,0.04777126,0.12096925,0.0
tl2-wolf-shade-berserker,survivor,Torchlight,,FREE-MOVE,ZONE,damage,knockback,light,triggered,one-shot,-0.1691691,-0.30535293,-0.1691691,-0.30535293,-0.11724614,-0.36438526,-0.05192296,0.05903233,0.07861813,0,spiky,melee_strike,tank,generator-spender,melee,high,instant,-0.08027702,0.00480611,-0.0179956,0.0020152,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.05793447,0.18005255,0.0,0.0,0.0,0.0
gd-forcewave-warlord,survivor,gd,,ROOTED,NOVA,damage,none,solo,active,one-shot,0.49362129,-0.20169306,0.49362129,-0.20169306,0.42347158,-0.23319171,0.07014971,0.03149865,0.07689699,0,flat,other-rare,tank,spend,dual,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,-0.03522663,-0.0569643,0.04978531,0.06515038,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.2092487,0.1152263,0.0,-0.0,0.0,0.0
poe1-caustic-arrow,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,hex,solo,triggered,one-shot,0.26804504,0.46245029,0.26804504,0.46245029,0.34088952,0.486675,-0.07284448,-0.02422471,0.07676688,0,flat,circle,mitigate,spend,ranged,low,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.16844268,-0.2404792,0.0,0.0,0.0,0.0
d4-ice-shards,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,triggered,one-shot,0.2244201,0.51461373,0.2244201,0.51461373,0.29917097,0.51872017,-0.07475087,-0.00410644,0.07486358,0,flat,single_target,tank,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.14782842,-0.25631358,0.0,0.0,0.0,0.0
hot-swordsman,survivor,hot,,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.33293764,-0.24739043,0.33293764,-0.24739043,0.34053296,-0.32088625,-0.00759532,0.07349582,0.07388724,0,flat,circle,tank,spend,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16826649,0.15855852,0.0,0.0,0.0,0.0
poe1-bane,survivor,PoE,,WALK,ZONE,damage,hex,solo,active,one-shot,-0.11568921,0.29564832,-0.11568921,0.29564832,-0.096731,0.22854508,-0.01895821,0.06710324,0.0697299,0,flat,ground_targeted_circle,absorb,spend,dual,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.05558724,0.00781649,0.04978531,0.06515038,0.02067763,0.02475544,-0.05888526,0.03154434,-0.02120073,0.01910441,0.04779739,-0.11293027,-0.0,-0.0,1e-08,0.0
d3-ue-multishot,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,none,solo,active,one-shot,0.36752068,0.29962491,0.36752068,0.29962491,0.30776775,0.33178389,0.05975293,-0.03215898,0.06785729,0,flat,circle,evade,spend,ranged,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15207632,-0.16394334,0.0,-0.0,0.0,0.0
vs-out-of-bounds-freeze,survivor,vs,,FREE-MOVE,ZONE,control,hard-stop,solo,triggered,apply→detonate,-0.48744269,0.24543675,-0.48744269,0.24543675,-0.42415226,0.25132723,-0.06329043,-0.00589048,0.06356396,0,spiky,ground_targeted_circle,glass,unknown,dual,med,instant,-0.08641331,0.00517349,-0.15184498,0.04939745,0.04794439,0.05648058,0,0,0.0222582,0.02664772,-0.06559722,-0.04968531,-0.02282129,0.02056473,0.19318376,-0.11446913,0.0,-0.0,0.0,0.0
poe1-viper-poison,survivor,PoE,,FREE-MOVE,ZONE,damage,hex,solo,active,build→spend,0.00011308,0.26689439,0.00011308,0.26689439,-0.0040737,0.20620711,0.00418678,0.06068728,0.06083153,0,flat,ground_targeted_circle,mitigate,spend,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.00201293,-0.10189248,-0.0,-0.0,0.0,0.0
tq2-stormblade-ice-shards,survivor,TitanQuest,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.28882277,0.4856958,0.28882277,0.4856958,0.32759683,0.43924619,-0.03877406,0.04644961,0.06050615,0,flat,melee_strike,mitigate,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1618744,-0.21704335,-0.0,0.0,0.0,0.0
hades1-aspect-chiron,survivor,Hades,,FREE-MOVE,PROJECTILE,damage,none,solo,triggered,build→spend,0.25274763,0.47548737,0.25274763,0.47548737,0.28231506,0.52826112,-0.02956743,-0.05277375,0.06049217,0,flat,melee_strike,glass,finite,ranged,high,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.04453982,0.05246984,0.01877454,0.05295878,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.13949946,-0.26102802,-0.0,-0.0,0.0,0.0
le-harvest-lich,survivor,le,,FREE-MOVE,ZONE,damage,expose,solo,active,one-shot,-0.0869409,0.10996727,-0.0869409,0.10996727,-0.14428031,0.09150624,0.05733941,0.01846103,0.06023801,0,flat,ground_targeted_circle,glass,self-cost,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.04453982,0.05246984,0.01581562,0.00929444,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.07129278,-0.0452157,-0.0,0.0,0.0,0.0
poe2-poison-pathfinder,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,none,solo,active,build→spend,0.27645377,0.49708772,0.27645377,0.49708772,0.31074091,0.44878714,-0.03428714,0.04830058,0.05923305,0,flat,vortex_pull,evade,spend,ranged,low,instant,0.02834256,-0.01422725,0.07375186,0.02751978,0.01807169,0.01509507,0.04978531,0.06515038,-0.00850001,0.06843719,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.19055846,-0.27785862,0.0749059,0.11353527,0.13601894,0.0
poe1-ice-shot,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.38617735,0.43440907,0.38617735,0.43440907,0.32759683,0.43924619,0.05858052,-0.00483712,0.05877988,0,flat,circle,mitigate,spend,ranged,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1618744,-0.21704335,-0.0,0.0,0.0,0.0
poe1-pconc,survivor,PoE,,FREE-MOVE,PROJECTILE,damage,hex,solo,active,one-shot,0.40544851,0.36232492,0.40544851,0.36232492,0.36931538,0.40720102,0.03613313,-0.0448761,0.05761481,0,flat,circle,mitigate,finite,dual,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,0.02669736,0.09551694,0.01877454,0.05295878,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.18248866,-0.20120897,-0.0,-0.0,0.0,0.0
d3-rolands,survivor,Diablo,,ROOTED,NOVA,damage,none,solo,active,one-shot,0.37489406,-0.20302812,0.37489406,-0.20302812,0.42347158,-0.23319171,-0.04857752,0.03016359,0.05718057,0,flat,circle,tank,spend,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.2092487,0.1152263,0.0,-0.0,0.0,0.0
gd-callidors-tempest-templar,survivor,gd,,ROOTED,NOVA,damage,none,solo,active,one-shot,0.37489406,-0.20302812,0.37489406,-0.20302812,0.42347158,-0.23319171,-0.04857752,0.03016359,0.05718057,0,flat,circle,tank,spend,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.2092487,0.1152263,0.0,-0.0,0.0,0.0
d2-daggermancer,survivor,Diablo,,ROOTED,ZONE,damage,none,light,active,one-shot,-0.05555857,0.06540144,-0.05555857,0.06540144,-0.10652593,0.04022624,0.05096736,0.0251752,0.05684595,0,flat,melee_strike,mitigate,spend,melee,med,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.05263732,-0.01987687,0.0,0.0,0.0,0.0
poe1-lacerate-glad,survivor,PoE,,WALK,ZONE,damage,none,solo,active,build→spend,-0.20124773,0.30328012,-0.20124773,0.30328012,-0.15530547,0.27013119,-0.04594226,0.03314893,0.05665282,0,flat,ground_targeted_circle,mitigate,spend,melee,low,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,0.07674061,-0.13347909,-0.0,0.0,0.0,0.0
d4-frozen-orb,survivor,Diablo,,FREE-MOVE,PROJECTILE,damage,hard-stop,solo,active,one-shot,0.33146809,0.49489454,0.33146809,0.49489454,0.32759683,0.43924619,0.00387126,0.05564835,0.05578285,0,flat,multi_projectile,tank,spend,ranged,high,instant,0.02834256,-0.01422725,0.08657371,0.16369518,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.1618744,-0.21704335,-0.0,0.0,0.0,0.0
d3-masquerade-spear,survivor,Diablo,,WALK,PROJECTILE,damage,none,light,active,one-shot,0.12225527,0.45954939,0.12225527,0.45954939,0.09721355,0.40987008,0.02504172,0.04967931,0.05563382,0,flat,single_target,tank,spend,ranged,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00850001,0.06843719,0.06597146,0.02749609,-0.02120073,0.01910441,-0.04803583,-0.20252783,0.0,-0.0,0.0,0.0
poe2-rake-ritualist,survivor,PoE,,ROOTED,ZONE,damage,none,solo,active,one-shot,0.03690739,0.15110273,0.03690739,0.15110273,0.01434413,0.10148127,0.02256326,0.04962146,0.05451046,0,flat,melee_strike,evade,spend,melee,low,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.04410084,-0.10624545,0.0749059,0.11353527,0.13601894,0.0
di-hota-wotb-barb,survivor,Diablo,,ROOTED,ZONE,damage,stun,solo,active,apply→detonate,-0.55802519,-0.12823076,-0.55802519,-0.12823076,-0.519389,-0.16547518,-0.03863619,0.03724442,0.05366472,0,spiky,ground_targeted_circle,tank,spend,melee,med,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.25664407,0.08176573,0.0,0.0,1e-08,0.0
d2-throw-barb,survivor,Diablo,,WALK,PROJECTILE,damage,none,solo,active,one-shot,0.18156705,0.43466331,0.18156705,0.43466331,0.21808361,0.4711251,-0.03651656,-0.03646179,0.0516035,0,flat,single_target,tank,finite,dual,high,instant,0.02834256,-0.01422725,-0.0060944,0.14321061,-0.03522663,-0.0569643,0.01877454,0.05295878,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10776097,-0.23279558,-0.0,0.0,0.0,0.0
poe1-righteous-fire,survivor,PoE,AURA,WALK,NOVA,damage,none,solo,active,one-shot,0.27136128,-0.13689753,0.27136128,-0.13689753,0.25084882,-0.18154503,0.02051246,0.0446475,0.04913411,0,flat,other-rare,mitigate,self-cost,melee,low,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.02669736,0.09551694,0.01581562,0.00929444,-0.00635976,-0.07635051,-0.05888526,0.03154434,-0.02120073,0.01910441,-0.11321145,0.05151294,-0.02173469,0.0772946,0.08029229,0.0
tq-warlock-poison-vitality,survivor,TitanQuest,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.04499575,-0.02839547,-0.04499575,-0.02839547,-0.06859449,0.01378673,0.02359874,-0.0421822,0.04833466,0,flat,melee_strike,evade,spend,melee,med,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.01807169,0.01509507,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
poe2-tempest-flurry,survivor,PoE,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.10570638,-0.01714539,-0.10570638,-0.0171454,-0.06859449,0.01378673,-0.03711189,-0.03093212,0.0483124,0,flat,ground_targeted_circle,evade,generator-spender,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.01807169,0.01509507,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
vs-phieraggi,survivor,vs,,FREE-MOVE,BEAM,damage,none,solo,active,one-shot,0.70379635,-0.02664905,0.70379635,-0.02664904,0.73855921,-0.05731584,-0.03476286,0.03066679,0.04635632,0,flat,other-rare,glass,unknown,ranged,high,instant,0.03050903,-0.01531476,0.1841236,-0.16043505,0.04794439,0.05648058,0,0,-0.00914974,0.07366846,0.07101424,0.02959786,-0.02282129,0.02056473,-0.33638308,0.02610499,-0.0,0.0,0.0,0.0
d3-trag-nova,survivor,Diablo,,FREE-MOVE,NOVA,damage,none,solo,active,one-shot,0.29896796,-0.30324637,0.29896796,-0.30324637,0.34053296,-0.32088625,-0.041565,0.01763988,0.04515323,0,flat,circle,tank,self-cost,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.01581562,0.00929444,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.16826649,0.15855852,0.0,0.0,0.0,0.0
d3-zero-dogs,survivor,Diablo,,WALK,ZONE,damage,none,light,triggered,build→spend,-0.27213528,0.26112752,-0.27213528,0.26112752,-0.30460138,0.28835015,0.0324661,-0.02722263,0.04236885,0,flat,ground_targeted_circle,tank,free,dual,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,-0.03522663,-0.0569643,-0.03554758,0.06920484,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,0.15051173,-0.14248156,-0.0,0.0,0.0,0.0
di-tempest,survivor,Diablo,,FREE-MOVE,NOVA,damage,none,light,active,one-shot,0.2464489,-0.34996596,0.2464489,-0.34996596,0.2196629,-0.38214127,0.026786,0.03217531,0.04186575,0,flat,other-rare,evade,cooldown,dual,high,instant,0.02834256,-0.01422725,0.17104882,-0.14904242,0.01807169,0.01509507,-0.14758407,-0.07983229,0.02067763,0.02475544,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10854135,0.18882628,0.0,-0.0,1e-08,0.0
d2-wl-echoing-strike,survivor,Diablo,,WALK,ZONE,damage,none,solo,active,one-shot,-0.13744009,0.18826128,-0.13744009,0.18826128,-0.15827863,0.15312794,0.02083854,0.03513334,0.04084846,0,flat,ground_targeted_circle,mitigate,unknown,melee,high,instant,0.03050903,-0.01531476,-0.15184498,0.04939745,0.02873808,0.10281815,0,0,-0.00684589,-0.08218665,0.07101424,0.02959786,-0.02282129,0.02056473,0.07208935,-0.06974343,-0.0,0.0,0.0,0.0
d3-ik-hota,survivor,Diablo,,WALK,ZONE,damage,none,light,active,one-shot,-0.30958353,0.07560792,-0.30958353,0.07560792,-0.27914869,0.09187292,-0.03043484,-0.016265,0.0345084,0,spiky,ground_targeted_circle,tank,spend,melee,high,instant,-0.08027702,0.00480611,-0.14106233,0.0458897,-0.03522663,-0.0569643,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.13793487,-0.04539688,0.0,0.0,0.0,0.0
le-flame-reave-spellblade,survivor,le,,ROOTED,ZONE,damage,none,solo,active,one-shot,0.03832004,0.12621595,0.03832004,0.12621595,0.01434413,0.10148127,0.02397591,0.02473468,0.03444777,0,flat,ground_targeted_circle,absorb,spend,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.05558724,0.00781649,0.04978531,0.06515038,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.00708782,-0.05014462,0.0,-0.0,1e-08,0.0
le-low-life-ward,survivor,le,,FREE-MOVE,ZONE,damage,none,solo,active,one-shot,-0.03760606,0.0259977,-0.03760606,0.0259977,-0.06859449,0.01378673,0.03098843,0.01221097,0.03330752,0,flat,ground_targeted_circle,absorb,self-cost,melee,high,instant,0.02834256,-0.01422725,-0.14106233,0.0458897,0.05558724,0.00781649,0.01581562,0.00929444,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,0.03389438,-0.00681239,0.0,-0.0,0.0,0.0
vs-bloody-tear,survivor,vs,,FREE-MOVE,NOVA,damage,none,solo,triggered,one-shot,0.287547,-0.21937828,0.287547,-0.21937828,0.31210711,-0.24141227,-0.02456011,0.02203399,0.03299539,0,flat,circle,tank,finite,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.01877454,0.05295878,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.15422051,0.11928829,-0.0,0.0,0.0,0.0
le-reaper-form-lich,survivor,le,,FREE-MOVE,NOVA,damage,expose,solo,active,one-shot,0.26068054,-0.26393016,0.26068054,-0.26393016,0.26484714,-0.24316673,-0.0041666,-0.02076343,0.02117736,0,flat,circle,tank,self-cost,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,0.01581562,0.00929444,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.13086809,0.12015522,-0.0,-0.0,0.0,0.0
gd-aegis-paladin,survivor,gd,,WALK,PROJECTILE,damage,none,solo,triggered,one-shot,0.18473201,0.53427288,0.18473201,0.53427288,0.18965775,0.55059909,-0.00492574,-0.01632621,0.0170531,0,flat,chain,tank,spend,dual,med,instant,0.02834256,-0.01422725,0.10735022,0.26407803,-0.03522663,-0.0569643,0.04978531,0.06515038,0.02067763,0.02475544,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.09371499,-0.27206581,0.0,-0.0,0.0,0.0
le-swarmblade-druid,survivor,le,,FREE-MOVE,NOVA,damage,none,light,active,one-shot,0.20723828,-0.38465531,0.20723828,-0.38465531,0.2196629,-0.38214127,-0.01242462,-0.00251404,0.01267642,0,flat,circle,tank,generator-spender,melee,high,instant,0.02834256,-0.01422725,0.07935898,-0.04927153,-0.03522663,-0.0569643,-0.01476915,-0.04112723,-0.00635976,-0.07635051,0.06597146,0.02749609,-0.02120073,0.01910441,-0.10854135,0.18882628,0.0,-0.0,1e-08,0.0
d2-avenger,survivor,Diablo,,ROOTED,ZONE,damage,none,solo,active,one-shot,0.00558634,0.09638871,0.00558634,0.09638871,0.01434413,0.10148127,-0.00875779,-0.00509256,0.0101308,0,flat,melee_strike,mitigate,spend,melee,med,instant,0.02834256,-0.01422725,-0.0179956,0.0020152,0.02669736,0.09551694,0.04978531,0.06515038,-0.00635976,-0.07635051,-0.0609391,-0.04615711,-0.02120073,0.01910441,-0.00708782,-0.05014462,0.0,-0.0,1e-08,0.0
