actor_kind,owner_record,record,display_name,stratum,level_used,surface,slot,tree_index,skill,skill_class,root_skill,nest_depth,nest_via_field,nest_parent_skill,provenance_dbr_path,arz_owners,damage_type,template_group,kind,rank_source,skill_level_equation,rank_raw,rank_used,n_ranks,rank_grade,char_level_equation,char_level_adjusted,rank_used_alt_basis,min,max,max_effective,min_grade,max_grade,dot_duration_s,dot_duration_max_s,dot_dps_if_field_is_per_second,dot_dps_if_field_is_total,chance_pct,is_global,is_xor,modifier_pct,skill_cooldown_s,skill_charge_duration_s,skill_active_duration_s,skill_target_radius,skill_target_number,skill_target_angle,skill_target_interval_s,time_between_attacks_ms,rank_table_min,rank_table_max,rank_table_duration,status,projectile,projectile_velocity,projectile_distance,projectile_launch_angle,projectile_explosion_radius,projectile_number,projectile_launch_number,projectile_piercing_chance,projectile_dmg_range1_min,projectile_dmg_range1_max,projectile_dmg_range1_scale,projectile_dmg_range2_min,projectile_dmg_range2_max,projectile_dmg_range2_scale,projectile_dmg_range3_min,projectile_dmg_range3_max,projectile_dmg_range3_scale,wave_start_width,wave_end_width,wave_depth,wave_distance,wave_time_s,expansion_time_s,skill_allows_warmup,warmup_effect,skill_charge_level,camera_shake_duration_s,weapon_damage_pct,instant_cast,distance_profile
pet,records/creatures/enemies/devotion/dranghoul_h02.dbr,records/creatures/enemies/trap_brambletrap_a01.dbr,tagGDX3EnemySummon_BrambleTrap,pet_depth1,109,tree,,1,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,SkillBuff_DebufTrap,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,1,buffSkillName,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,gdx3,Pierce,Offensive Pierce,direct,INHERITED-FROM-PARENT-RANK,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,554.0,0.0,554.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,3.0,,,,,10|26|43|59|78|96|114|133|153|173|192|211|232|252|273|294|315|335|357|379|400|422|443|465|488|510|532|554|577|599|623|646|668|692|715|738|761|785|808|832|856|879|904|927|951|975|999|1024|1048|1072|1097|1121|1147|1171|1196|1221|1245|1271|1296|1321,0,,OK,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/rhino_h01.dbr,records/creatures/enemies/trap_brambletrap_a01.dbr,tagGDX3EnemySummon_BrambleTrap,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,SkillBuff_DebufTrap,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,1,buffSkillName,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,gdx3,Pierce,Offensive Pierce,direct,INHERITED-FROM-PARENT-RANK,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,554.0,0.0,554.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,3.0,,,,,10|26|43|59|78|96|114|133|153|173|192|211|232|252|273|294|315|335|357|379|400|422|443|465|488|510|532|554|577|599|623|646|668|692|715|738|761|785|808|832|856|879|904|927|951|975|999|1024|1048|1072|1097|1121|1147|1171|1196|1221|1245|1271|1296|1321,0,,OK,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/rhino_h01.dbr,records/creatures/enemies/trap_brambletrap_a01.dbr,tagGDX3EnemySummon_BrambleTrap,pet_depth1,109,tree,,1,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,SkillBuff_DebufTrap,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,1,buffSkillName,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova.dbr,records/skills/nonplayerskillsgdx3/heroskills/archetypes/brambletrap_trapnova_buff.dbr,gdx3,Pierce,Offensive Pierce,direct,INHERITED-FROM-PARENT-RANK,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1+5,114.0,29,554.0,0.0,554.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,3.0,,,,,10|26|43|59|78|96|114|133|153|173|192|211|232|252|273|294|315|335|357|379|400|422|443|465|488|510|532|554|577|599|623|646|668|692|715|738|761|785|808|832|856|879|904|927|951|975|999|1024|1048|1072|1097|1121|1147|1171|1196|1221|1245|1271|1296|1321,0,,OK,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1535.0,,1535.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,4.5,,,,,76|122|170|216|266|316|365|417|470|524|576|628|684|737|792|848|904|958|1016|1072|1130|1186|1244|1300|1360|1418|1476|1535|1593|1652|1713|1773|1832|1893|1952|2013|2074|2135|2196|2258|2318|2379|2442|2503|2565|2627|2689|2752|2816|2878|2941|3004|3068|3130|3195|3260|3322|3387|3452|3515,,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,Freeze,Freeze,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1.0,,1.0,SCALAR,ABSENT,,,,,,,,,,,,4.5,,,,,1,,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1187.0,0.0,1187.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,4.5,,,,,52|86|122|156|194|232|269|309|350|392|432|472|516|557|600|644|688|730|776|820|866|910|956|1000|1048|1094|1140|1187|1233|1280|1329|1377|1424|1473|1520|1569|1618|1667|1716|1766|1814|1863|1914|1963|2013|2063|2113|2164|2216|2266|2317|2368|2420|2470|2523|2576|2626|2679|2732|2783,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,SlowAttackSpeed,Offensive Slow Attack Speed,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,70.0,0.0,70.0,SCALAR,SCALAR,3.0,0.0,,,0.0,False,False,0.0,,,,4.5,,,,,70,0,3,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,slot,dying,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,SlowCold,Offensive Slow Cold,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,550.0,0.0,550.0,EXACT,SCALAR,5.0,0.0,550.0,110.0,0.0,False,False,0.0,,,,4.5,,,,,8|22|39|55|72|91|110|129|148|166|185|205|226|248|268|288|309|330|352|372|395|415|438|460|482|505|528|550|572|595|618|642|665|688|712|735|759|781|805|830|855|879|901|925|950|975|999|1022|1048|1074|1098|1122|1148|1172|1198|1222|1248|1272|1299|1322,0,5,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,Cold,Offensive Cold,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1535.0,,1535.0,EXACT,ABSENT,,,,,0.0,False,False,0.0,,,,4.5,,,,,76|122|170|216|266|316|365|417|470|524|576|628|684|737|792|848|904|958|1016|1072|1130|1186|1244|1300|1360|1418|1476|1535|1593|1652|1713|1773|1832|1893|1952|2013|2074|2135|2196|2258|2318|2379|2442|2503|2565|2627|2689|2752|2816|2878|2941|3004|3068|3130|3195|3260|3322|3387|3452|3515,,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,Freeze,Freeze,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1.0,,1.0,SCALAR,ABSENT,,,,,,,,,,,,4.5,,,,,1,,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,Physical,Offensive Physical,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1187.0,0.0,1187.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,4.5,,,,,52|86|122|156|194|232|269|309|350|392|432|472|516|557|600|644|688|730|776|820|866|910|956|1000|1048|1094|1140|1187|1233|1280|1329|1377|1424|1473|1520|1569|1618|1667|1716|1766|1814|1863|1914|1963|2013|2063|2113|2164|2216|2266|2317|2368|2420|2470|2523|2576|2626|2679|2732|2783,0,,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,SlowAttackSpeed,Offensive Slow Attack Speed,debuff,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,70.0,0.0,70.0,SCALAR,SCALAR,3.0,0.0,,,0.0,False,False,0.0,,,,4.5,,,,,70,0,3,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,records/creatures/enemies/trap_icespike_hero_a01.dbr,tagGDX3EnemySummon_IceSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,Skill_AttackRadius,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/icespike_deathnova.dbr,gdx3,SlowCold,Offensive Slow Cold,dot,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,550.0,0.0,550.0,EXACT,SCALAR,5.0,0.0,550.0,110.0,0.0,False,False,0.0,,,,4.5,,,,,8|22|39|55|72|91|110|129|148|166|185|205|226|248|268|288|309|330|352|372|395|415|438|460|482|505|528|550|572|595|618|642|665|688|712|735|759|781|805|830|855|879|901|925|950|975|999|1022|1048|1074|1098|1122|1148|1172|1198|1222|1248|1272|1299|1322,0,5,OK,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,,,,0.0,,,Melee
pet,records/creatures/enemies/devotion/chthonianherald_h04.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,slot,basic,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1308.0,0.0,1308.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,62|74|90|113|131|151|174|196|214|243|264|288|311|337|361|383|462|493|846|896|946|996|1048|1101|1156|1206|1258|1308|1363|1421|1474|1528|1587|1637|1694|1751|1812|1866|1924|1982|2038|2096|2153|2212|2276|2333|2391|2456|2513|2574|2632|2693|2757|2814|2873|2937|3002|3061|3124|3188,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/devotion/chthonianherald_h04.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,slot,basic,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,0.699999988079071,0.0,0.699999988079071,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0.4|0.4|0.4|0.4|0.4|0.5|0.5|0.5|0.5|0.5|0.6|0.6|0.6|0.6|0.6|0.7|0.7|0.7|0.7|0.7|0.8|0.8|0.8|0.8|0.8|0.9|0.9|0.9|0.9|0.9|1|1|1|1|1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/devotion/chthonianherald_h04.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1308.0,0.0,1308.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,62|74|90|113|131|151|174|196|214|243|264|288|311|337|361|383|462|493|846|896|946|996|1048|1101|1156|1206|1258|1308|1363|1421|1474|1528|1587|1637|1694|1751|1812|1866|1924|1982|2038|2096|2153|2212|2276|2333|2391|2456|2513|2574|2632|2693|2757|2814|2873|2937|3002|3061|3124|3188,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/devotion/chthonianherald_h04.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,0.699999988079071,0.0,0.699999988079071,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0.4|0.4|0.4|0.4|0.4|0.5|0.5|0.5|0.5|0.5|0.6|0.6|0.6|0.6|0.6|0.7|0.7|0.7|0.7|0.7|0.8|0.8|0.8|0.8|0.8|0.9|0.9|0.9|0.9|0.9|1|1|1|1|1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/gargoyle_h05.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,slot,basic,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1308.0,0.0,1308.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,62|74|90|113|131|151|174|196|214|243|264|288|311|337|361|383|462|493|846|896|946|996|1048|1101|1156|1206|1258|1308|1363|1421|1474|1528|1587|1637|1694|1751|1812|1866|1924|1982|2038|2096|2153|2212|2276|2333|2391|2456|2513|2574|2632|2693|2757|2814|2873|2937|3002|3061|3124|3188,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/gargoyle_h05.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,slot,basic,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,0.699999988079071,0.0,0.699999988079071,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0.4|0.4|0.4|0.4|0.4|0.5|0.5|0.5|0.5|0.5|0.6|0.6|0.6|0.6|0.6|0.7|0.7|0.7|0.7|0.7|0.8|0.8|0.8|0.8|0.8|0.9|0.9|0.9|0.9|0.9|1|1|1|1|1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/gargoyle_h05.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1308.0,0.0,1308.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,62|74|90|113|131|151|174|196|214|243|264|288|311|337|361|383|462|493|846|896|946|996|1048|1101|1156|1206|1258|1308|1363|1421|1474|1528|1587|1637|1694|1751|1812|1866|1924|1982|2038|2096|2153|2212|2276|2333|2391|2456|2513|2574|2632|2693|2757|2814|2873|2937|3002|3061|3124|3188,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/gargoyle_h05.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,tree,,2,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,0.699999988079071,0.0,0.699999988079071,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0.4|0.4|0.4|0.4|0.4|0.5|0.5|0.5|0.5|0.5|0.6|0.6|0.6|0.6|0.6|0.7|0.7|0.7|0.7|0.7|0.8|0.8|0.8|0.8|0.8|0.9|0.9|0.9|0.9|0.9|1|1|1|1|1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/human_ascended_h05.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,slot,basic,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Lightning,Offensive Lightning,direct,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,1308.0,0.0,1308.0,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,62|74|90|113|131|151|174|196|214|243|264|288|311|337|361|383|462|493|846|896|946|996|1048|1101|1156|1206|1258|1308|1363|1421|1474|1528|1587|1637|1694|1751|1812|1866|1924|1982|2038|2096|2153|2212|2276|2333|2391|2456|2513|2574|2632|2693|2757|2814|2873|2937|3002|3061|3124|3188,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
pet,records/creatures/enemies/hero/human_ascended_h05.dbr,records/creatures/enemies/trap_lightningspike_hero_a01.dbr,tagGDX3EnemySummon_LightningSpike,pet_depth1,109,slot,basic,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,Skill_AttackProjectileBurst,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,0,,,records/skills/nonplayerskillsgdx3/heroskills/archetypes/stormspike_lightningspark.dbr,gdx3,Stun,Stun,control,TREE-LEVEL-EQUATION,charLevel/4+1,28.25,28,60,MEASURED,charLevel*1,109.0,28,0.699999988079071,0.0,0.699999988079071,EXACT,SCALAR,,,,,0.0,False,False,0.0,,,,,,,,,0|0|0|0|0|0|0|0|0|0|0|0|0.4|0.4|0.4|0.4|0.4|0.5|0.5|0.5|0.5|0.5|0.6|0.6|0.6|0.6|0.6|0.7|0.7|0.7|0.7|0.7|0.8|0.8|0.8|0.8|0.8|0.9|0.9|0.9|0.9|0.9|1|1|1|1|1|1.1|1.1|1.1|1.1|1.1|1.2|1.2|1.2|1.2|1.2|1.3|1.3|1.3,0,,OK,records/fx/skillsothergdx2/projectileboss/spark_lightning_sparkprojectile_01.dbr,15.0,25.0,,1.0,,1,100.0,0.0,,,,,,,,,,,,,,,,,,,,,Long
